Trainee_ID,Age,Gender,State,District,Rural_Urban,Education_Level,Data_Origin
TRN-SIH26135-047911,21,Male,Kerala,Kochi,Urban,ITI,illustrative_source
TRN-SIH26135-047912,38,Female,Telangana,Hyderabad,Rural,Diploma,illustrative_source
TRN-SIH26135-047913,31,Female,Bihar,Muzaffarpur,Urban,10th,illustrative_source
TRN-SIH26135-047914,46,Male,Tamil Nadu,Coimbatore,Urban,12th,illustrative_source
TRN-SIH26135-047915,22,Male,Tamil Nadu,Salem,Urban,10th,illustrative_source
TRN-SIH26135-047916,26,Male,Gujarat,Vadodara,Rural,ITI,illustrative_source
TRN-SIH26135-047917,18,Female,Gujarat,Ahmedabad,Rural,Diploma,illustrative_source
TRN-SIH26135-047918,24,Female,Rajasthan,Jaipur,Urban,Graduate,illustrative_source
TRN-SIH26135-047919,23,Other,Kerala,Kochi,Rural,12th,illustrative_source
TRN-SIH26135-047920,30,Other,Telangana,Hyderabad,Urban,Diploma,illustrative_source
TRN-SIH26135-047921,23,Male,Uttar Pradesh,Agra,Urban,Diploma,illustrative_source
TRN-SIH26135-047922,25,Male,Maharashtra,Nagpur,Urban,Diploma,illustrative_source
TRN-SIH26135-047923,24,Male,Maharashtra,Pune,Urban,10th,illustrative_source
TRN-SIH26135-047924,25,Male,Karnataka,Mysuru,Urban,Graduate,illustrative_source
TRN-SIH26135-047925,31,Female,Gujarat,Ahmedabad,Urban,Graduate,illustrative_source
TRN-SIH26135-047926,18,Female,Rajasthan,Udaipur,Rural,Graduate,illustrative_source
TRN-SIH26135-047927,31,Male,West Bengal,Kolkata,Rural,Diploma,illustrative_source
TRN-SIH26135-047928,27,Male,Kerala,Kochi,Rural,12th,illustrative_source
TRN-SIH26135-047929,23,Female,Gujarat,Vadodara,Urban,ITI,illustrative_source
TRN-SIH26135-047930,27,Male,Rajasthan,Kota,Urban,ITI,illustrative_source
TRN-SIH26135-047931,30,Male,Uttar Pradesh,Agra,Urban,12th,illustrative_source
TRN-SIH26135-047932,34,Female,Uttar Pradesh,Agra,Urban,Diploma,illustrative_source
TRN-SIH26135-047933,25,Male,Karnataka,Mangaluru,Urban,Postgraduate,illustrative_source
TRN-SIH26135-047934,37,Male,Karnataka,Mysuru,Urban,ITI,illustrative_source
TRN-SIH26135-047935,39,Female,Maharashtra,Nashik,Rural,Graduate,illustrative_source
TRN-SIH26135-047936,28,Female,Gujarat,Vadodara,Rural,Graduate,illustrative_source
TRN-SIH26135-047937,41,Female,Maharashtra,Nashik,Rural,Postgraduate,illustrative_source
TRN-SIH26135-047938,18,Male,Rajasthan,Kota,Urban,ITI,illustrative_source
TRN-SIH26135-047939,20,Female,Karnataka,Hubballi,Urban,Graduate,illustrative_source
TRN-SIH26135-047940,34,Female,Maharashtra,Nagpur,Rural,Graduate,illustrative_source
TRN-SIH26135-047941,40,Male,Karnataka,Hubballi,Urban,Diploma,illustrative_source
TRN-SIH26135-047942,20,Male,Bihar,Patna,Rural,12th,illustrative_source
TRN-SIH26135-047943,33,Female,Gujarat,Ahmedabad,Urban,12th,illustrative_source
TRN-SIH26135-047944,38,Male,Tamil Nadu,Chennai,Rural,12th,illustrative_source
TRN-SIH26135-047945,22,Male,Karnataka,Mangaluru,Urban,Graduate,illustrative_source
TRN-SIH26135-047946,20,Male,Rajasthan,Udaipur,Rural,Postgraduate,illustrative_source
TRN-SIH26135-047947,28,Male,West Bengal,Howrah,Rural,12th,illustrative_source
TRN-SIH26135-047948,22,Male,Gujarat,Surat,Rural,Graduate,illustrative_source
TRN-SIH26135-047949,18,Male,Odisha,Khordha,Urban,Postgraduate,illustrative_source
TRN-SIH26135-047950,33,Male,Punjab,Jalandhar,Urban,Diploma,illustrative_source
TRN-SIH26135-047951,27,Male,Rajasthan,Jaipur,Urban,10th,illustrative_source
TRN-SIH26135-047952,23,Female,West Bengal,Kolkata,Rural,12th,illustrative_source
TRN-SIH26135-047953,32,Female,Karnataka,Bengaluru,Urban,ITI,illustrative_source
TRN-SIH26135-047954,27,Male,Punjab,Ludhiana,Rural,12th,illustrative_source
TRN-SIH26135-047955,35,Female,Bihar,Muzaffarpur,Urban,12th,illustrative_source
TRN-SIH26135-047956,31,Female,West Bengal,Howrah,Urban,ITI,illustrative_source
TRN-SIH26135-047957,20,Male,Telangana,Nizamabad,Rural,Graduate,illustrative_source
TRN-SIH26135-047958,35,Female,West Bengal,Howrah,Urban,10th,illustrative_source
TRN-SIH26135-047959,35,Male,Tamil Nadu,Salem,Urban,10th,illustrative_source
TRN-SIH26135-047960,26,Female,Punjab,Amritsar,Rural,Diploma,illustrative_source
TRN-SIH26135-047961,39,Female,Uttar Pradesh,Noida,Urban,Diploma,illustrative_source
TRN-SIH26135-047962,29,Male,Telangana,Hyderabad,Urban,10th,illustrative_source
TRN-SIH26135-047963,32,Female,Telangana,Hyderabad,Urban,Graduate,illustrative_source
TRN-SIH26135-047964,27,Male,Rajasthan,Udaipur,Rural,Diploma,illustrative_source
TRN-SIH26135-047965,18,Female,Rajasthan,Jaipur,Rural,Graduate,illustrative_source
TRN-SIH26135-047966,34,Male,Karnataka,Hubballi,Rural,12th,illustrative_source
TRN-SIH26135-047967,28,Male,Karnataka,Mysuru,Urban,Diploma,illustrative_source
TRN-SIH26135-047968,18,Female,Bihar,Muzaffarpur,Urban,12th,illustrative_source
TRN-SIH26135-047969,31,Male,Gujarat,Ahmedabad,Rural,12th,illustrative_source
TRN-SIH26135-047970,30,Female,Kerala,Kozhikode,Rural,Diploma,illustrative_source
TRN-SIH26135-047971,28,Male,Bihar,Muzaffarpur,Rural,12th,illustrative_source
TRN-SIH26135-047972,26,Male,Tamil Nadu,Madurai,Rural,Graduate,illustrative_source
TRN-SIH26135-047973,28,Female,Kerala,Thiruvananthapuram,Urban,12th,illustrative_source
TRN-SIH26135-047974,25,Male,Kerala,Kozhikode,Urban,Graduate,illustrative_source
TRN-SIH26135-047975,28,Male,Maharashtra,Nashik,Rural,Graduate,illustrative_source
TRN-SIH26135-047976,24,Female,Maharashtra,Nagpur,Urban,Graduate,illustrative_source
TRN-SIH26135-047977,23,Female,West Bengal,Howrah,Urban,ITI,illustrative_source
TRN-SIH26135-047978,24,Male,Rajasthan,Jaipur,Rural,10th,illustrative_source
TRN-SIH26135-047979,34,Male,Kerala,Kozhikode,Urban,Graduate,illustrative_source
TRN-SIH26135-047980,24,Male,Kerala,Kozhikode,Rural,10th,illustrative_source
TRN-SIH26135-047981,28,Male,Tamil Nadu,Salem,Rural,12th,illustrative_source
TRN-SIH26135-047982,18,Male,Uttar Pradesh,Lucknow,Urban,Diploma,illustrative_source
TRN-SIH26135-047983,29,Male,Odisha,Ganjam,Rural,Postgraduate,illustrative_source
TRN-SIH26135-047984,33,Male,Rajasthan,Jodhpur,Urban,ITI,illustrative_source
TRN-SIH26135-047985,31,Female,Karnataka,Mysuru,Rural,Graduate,illustrative_source
TRN-SIH26135-047986,22,Female,Kerala,Kochi,Urban,Diploma,illustrative_source
TRN-SIH26135-047987,29,Male,Bihar,Gaya,Urban,10th,illustrative_source
TRN-SIH26135-047988,23,Male,Gujarat,Vadodara,Urban,12th,illustrative_source
TRN-SIH26135-047989,30,Female,Rajasthan,Jaipur,Rural,12th,illustrative_source
TRN-SIH26135-047990,21,Male,Bihar,Gaya,Urban,10th,illustrative_source
TRN-SIH26135-047991,35,Male,Tamil Nadu,Madurai,Urban,12th,illustrative_source
TRN-SIH26135-047992,36,Male,West Bengal,Siliguri,Rural,12th,illustrative_source
TRN-SIH26135-047993,26,Other,Gujarat,Ahmedabad,Urban,12th,illustrative_source
TRN-SIH26135-047994,23,Male,Tamil Nadu,Chennai,Rural,12th,illustrative_source
TRN-SIH26135-047995,18,Male,Rajasthan,Jodhpur,Rural,Graduate,illustrative_source
TRN-SIH26135-047996,44,Male,Kerala,Kochi,Urban,Graduate,illustrative_source
TRN-SIH26135-047997,30,Male,Gujarat,Vadodara,Urban,10th,illustrative_source
TRN-SIH26135-047998,25,Female,Telangana,Hyderabad,Urban,Graduate,illustrative_source
TRN-SIH26135-047999,24,Male,Gujarat,Surat,Urban,Graduate,illustrative_source
TRN-SIH26135-048000,20,Female,Karnataka,Bengaluru,Rural,10th,illustrative_source
TRN-SIH26135-048001,33,Female,Maharashtra,Nagpur,Rural,ITI,illustrative_source
TRN-SIH26135-048002,30,Other,Kerala,Kochi,Rural,Diploma,illustrative_source
TRN-SIH26135-048003,23,Female,Telangana,Warangal,Urban,12th,illustrative_source
TRN-SIH26135-048004,30,Male,Gujarat,Surat,Rural,12th,illustrative_source
TRN-SIH26135-048005,31,Female,Punjab,Amritsar,Urban,Diploma,illustrative_source
TRN-SIH26135-048006,29,Female,Maharashtra,Nashik,Rural,ITI,illustrative_source
TRN-SIH26135-048007,40,Male,Karnataka,Mangaluru,Rural,10th,illustrative_source
TRN-SIH26135-048008,25,Female,Maharashtra,Nashik,Rural,Graduate,illustrative_source
TRN-SIH26135-048009,18,Male,Karnataka,Bengaluru,Urban,Diploma,illustrative_source
TRN-SIH26135-048010,30,Female,Telangana,Warangal,Rural,10th,illustrative_source
TRN-SIH26135-048011,25,Female,Punjab,Jalandhar,Urban,Graduate,illustrative_source
TRN-SIH26135-048012,27,Male,Telangana,Warangal,Urban,12th,illustrative_source
TRN-SIH26135-048013,31,Male,Rajasthan,Kota,Rural,Graduate,illustrative_source
TRN-SIH26135-048014,20,Male,West Bengal,Durgapur,Urban,Diploma,illustrative_source
TRN-SIH26135-048015,18,Male,Karnataka,Mangaluru,Rural,10th,illustrative_source
TRN-SIH26135-048016,33,Male,Punjab,Amritsar,Rural,Graduate,illustrative_source
TRN-SIH26135-048017,28,Other,Uttar Pradesh,Noida,Urban,Postgraduate,illustrative_source
TRN-SIH26135-048018,38,Male,Telangana,Nizamabad,Urban,ITI,illustrative_source
TRN-SIH26135-048019,33,Male,Bihar,Muzaffarpur,Urban,ITI,illustrative_source
TRN-SIH26135-048020,29,Male,Kerala,Kozhikode,Rural,Graduate,illustrative_source
TRN-SIH26135-048021,18,Male,Tamil Nadu,Coimbatore,Rural,12th,illustrative_source
TRN-SIH26135-048022,41,Male,Bihar,Patna,Urban,10th,illustrative_source
TRN-SIH26135-048023,18,Female,Maharashtra,Nashik,Rural,Graduate,illustrative_source
TRN-SIH26135-048024,27,Male,Telangana,Hyderabad,Rural,12th,illustrative_source
TRN-SIH26135-048025,20,Male,Bihar,Muzaffarpur,Urban,Graduate,illustrative_source
TRN-SIH26135-048026,27,Female,Bihar,Patna,Urban,10th,illustrative_source
TRN-SIH26135-048027,28,Female,Kerala,Kozhikode,Urban,Diploma,illustrative_source
TRN-SIH26135-048028,21,Female,Maharashtra,Nagpur,Urban,Graduate,illustrative_source
TRN-SIH26135-048029,20,Male,Maharashtra,Pune,Rural,Graduate,illustrative_source
TRN-SIH26135-048030,24,Female,Rajasthan,Kota,Urban,Diploma,illustrative_source
TRN-SIH26135-048031,27,Male,Odisha,Sambalpur,Rural,Diploma,illustrative_source
TRN-SIH26135-048032,31,Male,Bihar,Patna,Rural,ITI,illustrative_source
TRN-SIH26135-048033,30,Female,Bihar,Patna,Rural,Graduate,illustrative_source
TRN-SIH26135-048034,24,Female,Kerala,Kozhikode,Urban,Diploma,illustrative_source
TRN-SIH26135-048035,22,Male,Bihar,Gaya,Urban,12th,illustrative_source
TRN-SIH26135-048036,37,Male,Maharashtra,Nagpur,Urban,12th,illustrative_source
TRN-SIH26135-048037,18,Male,Punjab,Jalandhar,Urban,Graduate,illustrative_source
TRN-SIH26135-048038,32,Female,Telangana,Warangal,Rural,Diploma,illustrative_source
TRN-SIH26135-048039,22,Female,West Bengal,Howrah,Rural,12th,illustrative_source
TRN-SIH26135-048040,29,Female,Telangana,Nizamabad,Rural,Diploma,illustrative_source
TRN-SIH26135-048041,36,Male,Kerala,Kochi,Urban,Postgraduate,illustrative_source
TRN-SIH26135-048042,27,Female,Bihar,Gaya,Rural,Postgraduate,illustrative_source
TRN-SIH26135-048043,31,Male,Rajasthan,Udaipur,Urban,10th,illustrative_source
TRN-SIH26135-048044,28,Male,Maharashtra,Nagpur,Rural,10th,illustrative_source
TRN-SIH26135-048045,29,Female,Rajasthan,Jaipur,Urban,ITI,illustrative_source
TRN-SIH26135-048046,27,Female,Gujarat,Rajkot,Rural,Postgraduate,illustrative_source
TRN-SIH26135-048047,30,Female,Gujarat,Surat,Urban,ITI,illustrative_source
TRN-SIH26135-048048,23,Male,Tamil Nadu,Madurai,Urban,12th,illustrative_source
TRN-SIH26135-048049,24,Female,West Bengal,Siliguri,Urban,Graduate,illustrative_source
TRN-SIH26135-048050,22,Female,Tamil Nadu,Chennai,Rural,Diploma,illustrative_source
TRN-SIH26135-048051,33,Female,Punjab,Jalandhar,Urban,Graduate,illustrative_source
TRN-SIH26135-048052,44,Female,Tamil Nadu,Madurai,Rural,ITI,illustrative_source
TRN-SIH26135-048053,35,Male,Odisha,Khordha,Urban,Graduate,illustrative_source
TRN-SIH26135-048054,32,Male,Tamil Nadu,Madurai,Rural,Diploma,illustrative_source
TRN-SIH26135-048055,23,Female,Karnataka,Mysuru,Rural,Graduate,illustrative_source
TRN-SIH26135-048056,18,Female,Rajasthan,Kota,Rural,12th,illustrative_source
TRN-SIH26135-048057,18,Female,Rajasthan,Jaipur,Urban,ITI,illustrative_source
TRN-SIH26135-048058,18,Female,Karnataka,Bengaluru,Urban,Graduate,illustrative_source
TRN-SIH26135-048059,27,Male,West Bengal,Siliguri,Urban,Graduate,illustrative_source
TRN-SIH26135-048060,22,Male,Karnataka,Bengaluru,Rural,Graduate,illustrative_source
TRN-SIH26135-048061,29,Female,Odisha,Khordha,Rural,ITI,illustrative_source
TRN-SIH26135-048062,31,Male,Gujarat,Surat,Urban,12th,illustrative_source
TRN-SIH26135-048063,24,Female,Karnataka,Hubballi,Urban,Graduate,illustrative_source
TRN-SIH26135-048064,22,Male,Tamil Nadu,Salem,Rural,Postgraduate,illustrative_source
TRN-SIH26135-048065,36,Female,Rajasthan,Udaipur,Rural,ITI,illustrative_source
TRN-SIH26135-048066,31,Male,Kerala,Thiruvananthapuram,Rural,ITI,illustrative_source
TRN-SIH26135-048067,28,Male,Telangana,Nizamabad,Urban,Graduate,illustrative_source
TRN-SIH26135-048068,28,Male,Gujarat,Surat,Rural,12th,illustrative_source
TRN-SIH26135-048069,33,Female,Gujarat,Rajkot,Rural,Graduate,illustrative_source
TRN-SIH26135-048070,24,Male,Gujarat,Vadodara,Urban,Graduate,illustrative_source
TRN-SIH26135-048071,34,Female,Tamil Nadu,Madurai,Urban,Graduate,illustrative_source
TRN-SIH26135-048072,32,Male,Maharashtra,Nagpur,Urban,10th,illustrative_source
TRN-SIH26135-048073,38,Female,Maharashtra,Nagpur,Rural,Postgraduate,illustrative_source
TRN-SIH26135-048074,38,Male,Odisha,Ganjam,Urban,Diploma,illustrative_source
TRN-SIH26135-048075,32,Female,Odisha,Sundargarh,Urban,10th,illustrative_source
TRN-SIH26135-048076,35,Male,Kerala,Thiruvananthapuram,Urban,Graduate,illustrative_source
TRN-SIH26135-048077,27,Male,Odisha,Cuttack,Rural,12th,illustrative_source
TRN-SIH26135-048078,33,Female,Punjab,Jalandhar,Urban,Graduate,illustrative_source
TRN-SIH26135-048079,18,Female,Punjab,Ludhiana,Rural,12th,illustrative_source
TRN-SIH26135-048080,36,Female,Maharashtra,Pune,Rural,Graduate,illustrative_source
TRN-SIH26135-048081,29,Female,Karnataka,Bengaluru,Rural,Diploma,illustrative_source
TRN-SIH26135-048082,20,Female,Tamil Nadu,Chennai,Urban,10th,illustrative_source
TRN-SIH26135-048083,33,Other,Tamil Nadu,Madurai,Urban,Graduate,illustrative_source
TRN-SIH26135-048084,36,Female,Tamil Nadu,Madurai,Urban,Diploma,illustrative_source
TRN-SIH26135-048085,29,Male,Tamil Nadu,Coimbatore,Rural,12th,illustrative_source
TRN-SIH26135-048086,26,Male,Uttar Pradesh,Lucknow,Rural,ITI,illustrative_source
TRN-SIH26135-048087,18,Male,Tamil Nadu,Madurai,Rural,Graduate,illustrative_source
TRN-SIH26135-048088,27,Female,Maharashtra,Mumbai,Urban,ITI,illustrative_source
TRN-SIH26135-048089,39,Male,Tamil Nadu,Salem,Urban,Graduate,illustrative_source
TRN-SIH26135-048090,23,Female,Bihar,Gaya,Urban,12th,illustrative_source
TRN-SIH26135-048091,24,Female,Bihar,Gaya,Rural,Postgraduate,illustrative_source
TRN-SIH26135-048092,35,Male,Odisha,Sundargarh,Rural,12th,illustrative_source
TRN-SIH26135-048093,18,Male,Gujarat,Surat,Urban,10th,illustrative_source
TRN-SIH26135-048094,23,Female,Bihar,Muzaffarpur,Urban,ITI,illustrative_source
TRN-SIH26135-048095,32,Male,Maharashtra,Nashik,Urban,Diploma,illustrative_source
TRN-SIH26135-048096,33,Female,Odisha,Sambalpur,Rural,Diploma,illustrative_source
TRN-SIH26135-048097,19,Male,Maharashtra,Mumbai,Rural,10th,illustrative_source
TRN-SIH26135-048098,33,Male,Telangana,Hyderabad,Rural,12th,illustrative_source
TRN-SIH26135-048099,33,Male,Bihar,Patna,Rural,10th,illustrative_source
TRN-SIH26135-048100,23,Female,Telangana,Hyderabad,Urban,Diploma,illustrative_source
TRN-SIH26135-048101,27,Female,Telangana,Nizamabad,Urban,12th,illustrative_source
TRN-SIH26135-048102,34,Male,Telangana,Nizamabad,Urban,Graduate,illustrative_source
TRN-SIH26135-048103,26,Male,Tamil Nadu,Salem,Urban,Graduate,illustrative_source
TRN-SIH26135-048104,18,Female,Bihar,Patna,Urban,Diploma,illustrative_source
TRN-SIH26135-048105,32,Female,West Bengal,Durgapur,Urban,Diploma,illustrative_source
TRN-SIH26135-048106,36,Female,Karnataka,Hubballi,Urban,Diploma,illustrative_source
TRN-SIH26135-048107,29,Female,Rajasthan,Jaipur,Urban,12th,illustrative_source
TRN-SIH26135-048108,24,Male,West Bengal,Kolkata,Rural,Diploma,illustrative_source
TRN-SIH26135-048109,27,Male,Odisha,Cuttack,Urban,10th,illustrative_source
TRN-SIH26135-048110,21,Male,Bihar,Gaya,Rural,Diploma,illustrative_source
TRN-SIH26135-048111,18,Male,Telangana,Warangal,Rural,10th,illustrative_source
TRN-SIH26135-048112,33,Male,Maharashtra,Nagpur,Urban,Diploma,illustrative_source
TRN-SIH26135-048113,34,Male,Tamil Nadu,Madurai,Rural,Graduate,illustrative_source
TRN-SIH26135-048114,33,Female,Odisha,Ganjam,Rural,10th,illustrative_source
TRN-SIH26135-048115,28,Female,West Bengal,Howrah,Urban,Graduate,illustrative_source
TRN-SIH26135-048116,37,Female,Odisha,Ganjam,Urban,10th,illustrative_source
TRN-SIH26135-048117,28,Female,Gujarat,Ahmedabad,Urban,Diploma,illustrative_source
TRN-SIH26135-048118,28,Male,Karnataka,Bengaluru,Urban,ITI,illustrative_source
TRN-SIH26135-048119,18,Male,Telangana,Nizamabad,Rural,12th,illustrative_source
TRN-SIH26135-048120,25,Male,Bihar,Patna,Urban,12th,illustrative_source
TRN-SIH26135-048121,18,Female,Telangana,Nizamabad,Urban,Diploma,illustrative_source
TRN-SIH26135-048122,37,Male,Odisha,Ganjam,Urban,ITI,illustrative_source
TRN-SIH26135-048123,27,Female,West Bengal,Siliguri,Rural,Graduate,illustrative_source
TRN-SIH26135-048124,36,Male,Uttar Pradesh,Agra,Urban,ITI,illustrative_source
TRN-SIH26135-048125,19,Male,Gujarat,Ahmedabad,Urban,Postgraduate,illustrative_source
TRN-SIH26135-048126,27,Female,Telangana,Warangal,Rural,12th,illustrative_source
TRN-SIH26135-048127,24,Male,Maharashtra,Mumbai,Rural,Postgraduate,illustrative_source
TRN-SIH26135-048128,18,Female,Maharashtra,Mumbai,Urban,12th,illustrative_source
TRN-SIH26135-048129,36,Male,Karnataka,Hubballi,Rural,Graduate,illustrative_source
TRN-SIH26135-048130,34,Male,Uttar Pradesh,Agra,Urban,Postgraduate,illustrative_source
TRN-SIH26135-048131,29,Female,Rajasthan,Jodhpur,Urban,12th,illustrative_source
TRN-SIH26135-048132,32,Male,Uttar Pradesh,Noida,Urban,Diploma,illustrative_source
TRN-SIH26135-048133,22,Male,Odisha,Cuttack,Urban,Diploma,illustrative_source
TRN-SIH26135-048134,19,Female,Gujarat,Surat,Urban,ITI,illustrative_source
TRN-SIH26135-048135,22,Female,Kerala,Thiruvananthapuram,Urban,Graduate,illustrative_source
TRN-SIH26135-048136,21,Male,Maharashtra,Pune,Rural,ITI,illustrative_source
TRN-SIH26135-048137,25,Male,Gujarat,Ahmedabad,Rural,12th,illustrative_source
TRN-SIH26135-048138,29,Female,Odisha,Sundargarh,Rural,12th,illustrative_source
TRN-SIH26135-048139,25,Female,Punjab,Jalandhar,Urban,10th,illustrative_source
TRN-SIH26135-048140,39,Female,Uttar Pradesh,Lucknow,Urban,Graduate,illustrative_source
TRN-SIH26135-048141,18,Male,Rajasthan,Kota,Urban,Graduate,illustrative_source
TRN-SIH26135-048142,32,Male,Rajasthan,Jaipur,Urban,Postgraduate,illustrative_source
TRN-SIH26135-048143,21,Male,Uttar Pradesh,Lucknow,Urban,12th,illustrative_source
TRN-SIH26135-048144,25,Female,Karnataka,Bengaluru,Urban,12th,illustrative_source
TRN-SIH26135-048145,39,Male,Bihar,Patna,Rural,Diploma,illustrative_source
TRN-SIH26135-048146,23,Female,Maharashtra,Pune,Urban,Postgraduate,illustrative_source
TRN-SIH26135-048147,23,Female,Kerala,Kozhikode,Urban,10th,illustrative_source
TRN-SIH26135-048148,23,Female,Kerala,Thiruvananthapuram,Rural,Postgraduate,illustrative_source
TRN-SIH26135-048149,25,Male,Punjab,Ludhiana,Urban,12th,illustrative_source
TRN-SIH26135-048150,27,Female,Odisha,Khordha,Rural,ITI,illustrative_source
TRN-SIH26135-048151,26,Female,Karnataka,Bengaluru,Rural,Postgraduate,illustrative_source
TRN-SIH26135-048152,18,Female,Rajasthan,Jodhpur,Rural,10th,illustrative_source
TRN-SIH26135-048153,20,Other,Rajasthan,Jodhpur,Rural,10th,illustrative_source
TRN-SIH26135-048154,34,Female,Uttar Pradesh,Kanpur,Rural,Diploma,illustrative_source
TRN-SIH26135-048155,33,Female,Rajasthan,Jaipur,Urban,10th,illustrative_source
TRN-SIH26135-048156,29,Male,Maharashtra,Pune,Urban,12th,illustrative_source
TRN-SIH26135-048157,24,Male,Kerala,Thiruvananthapuram,Rural,Graduate,illustrative_source
TRN-SIH26135-048158,27,Female,Karnataka,Bengaluru,Urban,12th,illustrative_source
TRN-SIH26135-048159,22,Female,Bihar,Muzaffarpur,Urban,Diploma,illustrative_source
TRN-SIH26135-048160,36,Male,Gujarat,Surat,Urban,Graduate,illustrative_source
TRN-SIH26135-048161,34,Male,Gujarat,Vadodara,Urban,Graduate,illustrative_source
TRN-SIH26135-048162,28,Female,Rajasthan,Udaipur,Urban,ITI,illustrative_source
TRN-SIH26135-048163,23,Male,Punjab,Ludhiana,Urban,10th,illustrative_source
TRN-SIH26135-048164,30,Female,Punjab,Amritsar,Rural,ITI,illustrative_source
TRN-SIH26135-048165,31,Male,Rajasthan,Udaipur,Rural,Graduate,illustrative_source
TRN-SIH26135-048166,28,Female,Gujarat,Ahmedabad,Rural,12th,illustrative_source
TRN-SIH26135-048167,21,Female,Odisha,Ganjam,Urban,12th,illustrative_source
TRN-SIH26135-048168,34,Female,Odisha,Khordha,Urban,10th,illustrative_source
TRN-SIH26135-048169,31,Male,Uttar Pradesh,Kanpur,Urban,Graduate,illustrative_source
TRN-SIH26135-048170,20,Female,Tamil Nadu,Chennai,Rural,Diploma,illustrative_source
