Target_Job_Role,State,District,Snapshot_Date,Active_Postings,Candidate_Count,Demand_Score,Data_Origin
Software Developer,Bihar,Muzaffarpur,2025-01-01,32,70,31.37,synthetic_derived
Software Developer,Bihar,Muzaffarpur,2025-02-01,37,72,33.94,synthetic_derived
Software Developer,Bihar,Muzaffarpur,2025-03-01,42,74,36.21,synthetic_derived
Software Developer,Bihar,Muzaffarpur,2025-04-01,47,76,38.21,synthetic_derived
Software Developer,Bihar,Muzaffarpur,2025-05-01,52,78,40.0,synthetic_derived
Software Developer,Bihar,Muzaffarpur,2025-06-01,57,80,41.61,synthetic_derived
Software Developer,Bihar,Muzaffarpur,2025-07-01,62,82,43.06,synthetic_derived
Software Developer,Bihar,Muzaffarpur,2025-08-01,67,84,44.37,synthetic_derived
Software Developer,Bihar,Muzaffarpur,2025-09-01,72,86,45.57,synthetic_derived
Software Developer,Bihar,Muzaffarpur,2025-10-01,77,88,46.67,synthetic_derived
Software Developer,Bihar,Muzaffarpur,2025-11-01,82,90,47.67,synthetic_derived
Software Developer,Bihar,Muzaffarpur,2025-12-01,22,92,19.3,synthetic_derived
Software Developer,Bihar,Muzaffarpur,2026-01-01,27,94,22.31,synthetic_derived
Software Developer,Bihar,Muzaffarpur,2026-02-01,32,96,25.0,synthetic_derived
Software Developer,Bihar,Muzaffarpur,2026-03-01,37,98,27.41,synthetic_derived
Software Developer,Bihar,Muzaffarpur,2026-04-01,42,100,29.58,synthetic_derived
Software Developer,Bihar,Muzaffarpur,2026-05-01,47,102,31.54,synthetic_derived
Software Developer,Bihar,Muzaffarpur,2026-06-01,52,104,33.33,synthetic_derived
Software Developer,Bihar,Muzaffarpur,2026-07-01,57,106,34.97,synthetic_derived
Software Developer,Bihar,Muzaffarpur,2026-08-01,62,108,36.47,synthetic_derived
Software Developer,Gujarat,Rajkot,2024-01-01,40,57,41.24,synthetic_derived
Software Developer,Gujarat,Rajkot,2024-02-01,45,59,43.27,synthetic_derived
Software Developer,Gujarat,Rajkot,2024-03-01,50,61,45.05,synthetic_derived
Software Developer,Gujarat,Rajkot,2024-04-01,55,63,46.61,synthetic_derived
Software Developer,Gujarat,Rajkot,2024-05-01,60,65,48.0,synthetic_derived
Software Developer,Gujarat,Rajkot,2024-06-01,65,67,49.24,synthetic_derived
Software Developer,Gujarat,Rajkot,2024-07-01,70,69,50.36,synthetic_derived
Software Developer,Gujarat,Rajkot,2024-08-01,75,71,51.37,synthetic_derived
Software Developer,Gujarat,Rajkot,2024-09-01,80,73,52.29,synthetic_derived
Software Developer,Gujarat,Rajkot,2024-10-01,20,75,21.05,synthetic_derived
Software Developer,Gujarat,Rajkot,2024-11-01,25,77,24.51,synthetic_derived
Software Developer,Gujarat,Rajkot,2024-12-01,30,79,27.52,synthetic_derived
Software Developer,Gujarat,Rajkot,2025-01-01,35,81,30.17,synthetic_derived
Software Developer,Gujarat,Rajkot,2025-02-01,40,83,32.52,synthetic_derived
Software Developer,Gujarat,Rajkot,2025-03-01,45,85,34.62,synthetic_derived
Software Developer,Gujarat,Rajkot,2025-04-01,50,87,36.5,synthetic_derived
Software Developer,Gujarat,Rajkot,2025-05-01,55,89,38.19,synthetic_derived
Software Developer,Gujarat,Rajkot,2025-06-01,60,91,39.74,synthetic_derived
Software Developer,Gujarat,Rajkot,2025-07-01,65,93,41.14,synthetic_derived
Software Developer,Gujarat,Rajkot,2025-08-01,70,95,42.42,synthetic_derived
Software Developer,Gujarat,Rajkot,2025-09-01,75,97,43.6,synthetic_derived
Software Developer,Gujarat,Rajkot,2025-10-01,80,99,44.69,synthetic_derived
Software Developer,Gujarat,Rajkot,2025-11-01,20,101,16.53,synthetic_derived
Software Developer,Gujarat,Rajkot,2025-12-01,25,103,19.53,synthetic_derived
Software Developer,Gujarat,Rajkot,2026-01-01,30,105,22.22,synthetic_derived
Software Developer,Gujarat,Rajkot,2026-02-01,35,107,24.65,synthetic_derived
Software Developer,Gujarat,Rajkot,2026-03-01,40,109,26.85,synthetic_derived
Software Developer,Gujarat,Rajkot,2026-04-01,45,111,28.85,synthetic_derived
Software Developer,Gujarat,Rajkot,2026-05-01,50,113,30.67,synthetic_derived
Software Developer,Gujarat,Rajkot,2026-06-01,55,25,68.75,synthetic_derived
Software Developer,Gujarat,Rajkot,2026-07-01,60,27,68.97,synthetic_derived
Software Developer,Gujarat,Rajkot,2026-08-01,65,29,69.15,synthetic_derived
Software Developer,Uttar Pradesh,Lucknow,2024-01-01,43,68,38.74,synthetic_derived
Software Developer,Uttar Pradesh,Lucknow,2024-02-01,48,70,40.68,synthetic_derived
Software Developer,Uttar Pradesh,Lucknow,2024-03-01,53,72,42.4,synthetic_derived
Software Developer,Uttar Pradesh,Lucknow,2024-04-01,58,74,43.94,synthetic_derived
Software Developer,Uttar Pradesh,Lucknow,2024-05-01,63,76,45.32,synthetic_derived
Software Developer,Uttar Pradesh,Lucknow,2024-06-01,68,78,46.58,synthetic_derived
Software Developer,Uttar Pradesh,Lucknow,2024-07-01,73,80,47.71,synthetic_derived
Software Developer,Uttar Pradesh,Lucknow,2024-08-01,78,82,48.75,synthetic_derived
Software Developer,Uttar Pradesh,Lucknow,2024-09-01,18,84,17.65,synthetic_derived
Software Developer,Uttar Pradesh,Lucknow,2024-10-01,23,86,21.1,synthetic_derived
Software Developer,Uttar Pradesh,Lucknow,2024-11-01,28,88,24.14,synthetic_derived
Software Developer,Uttar Pradesh,Lucknow,2024-12-01,33,90,26.83,synthetic_derived
Software Developer,Uttar Pradesh,Lucknow,2025-01-01,38,92,29.23,synthetic_derived
Software Developer,Uttar Pradesh,Lucknow,2025-02-01,43,94,31.39,synthetic_derived
Software Developer,Uttar Pradesh,Lucknow,2025-03-01,48,96,33.33,synthetic_derived
Software Developer,Uttar Pradesh,Lucknow,2025-04-01,53,98,35.1,synthetic_derived
Software Developer,Uttar Pradesh,Lucknow,2025-05-01,58,100,36.71,synthetic_derived
Software Developer,Uttar Pradesh,Lucknow,2025-06-01,63,102,38.18,synthetic_derived
Software Developer,Uttar Pradesh,Lucknow,2025-07-01,68,104,39.53,synthetic_derived
Software Developer,Uttar Pradesh,Lucknow,2025-08-01,73,106,40.78,synthetic_derived
Software Developer,Uttar Pradesh,Lucknow,2025-09-01,78,108,41.94,synthetic_derived
Software Developer,Uttar Pradesh,Lucknow,2025-10-01,18,110,14.06,synthetic_derived
Software Developer,Uttar Pradesh,Lucknow,2025-11-01,23,112,17.04,synthetic_derived
Software Developer,Uttar Pradesh,Lucknow,2025-12-01,28,114,19.72,synthetic_derived
Software Developer,Uttar Pradesh,Lucknow,2026-01-01,33,26,55.93,synthetic_derived
Software Developer,Uttar Pradesh,Lucknow,2026-02-01,38,28,57.58,synthetic_derived
Software Developer,Uttar Pradesh,Lucknow,2026-03-01,43,30,58.9,synthetic_derived
Software Developer,Uttar Pradesh,Lucknow,2026-04-01,48,32,60.0,synthetic_derived
Software Developer,Uttar Pradesh,Lucknow,2026-05-01,53,34,60.92,synthetic_derived
Software Developer,Uttar Pradesh,Lucknow,2026-06-01,58,36,61.7,synthetic_derived
Software Developer,Uttar Pradesh,Lucknow,2026-07-01,63,38,62.38,synthetic_derived
Software Developer,Uttar Pradesh,Lucknow,2026-08-01,68,40,62.96,synthetic_derived
Software Developer,Telangana,Nizamabad,2024-01-01,46,79,36.8,synthetic_derived
Software Developer,Telangana,Nizamabad,2024-02-01,51,81,38.64,synthetic_derived
Software Developer,Telangana,Nizamabad,2024-03-01,56,83,40.29,synthetic_derived
Software Developer,Telangana,Nizamabad,2024-04-01,61,85,41.78,synthetic_derived
Software Developer,Telangana,Nizamabad,2024-05-01,66,87,43.14,synthetic_derived
Software Developer,Telangana,Nizamabad,2024-06-01,71,89,44.38,synthetic_derived
Software Developer,Telangana,Nizamabad,2024-07-01,76,91,45.51,synthetic_derived
Software Developer,Telangana,Nizamabad,2024-08-01,81,93,46.55,synthetic_derived
Software Developer,Telangana,Nizamabad,2024-09-01,21,95,18.1,synthetic_derived
Software Developer,Telangana,Nizamabad,2024-10-01,26,97,21.14,synthetic_derived
Software Developer,Telangana,Nizamabad,2024-11-01,31,99,23.85,synthetic_derived
Software Developer,Telangana,Nizamabad,2024-12-01,36,101,26.28,synthetic_derived
Software Developer,Telangana,Nizamabad,2025-01-01,41,103,28.47,synthetic_derived
Software Developer,Telangana,Nizamabad,2025-02-01,46,105,30.46,synthetic_derived
Software Developer,Telangana,Nizamabad,2025-03-01,51,107,32.28,synthetic_derived
Software Developer,Telangana,Nizamabad,2025-04-01,56,109,33.94,synthetic_derived
Software Developer,Telangana,Nizamabad,2025-05-01,61,111,35.47,synthetic_derived
Software Developer,Telangana,Nizamabad,2025-06-01,66,113,36.87,synthetic_derived
Software Developer,Telangana,Nizamabad,2025-07-01,71,25,73.96,synthetic_derived
Software Developer,Telangana,Nizamabad,2025-08-01,76,27,73.79,synthetic_derived
Software Developer,Telangana,Nizamabad,2025-09-01,81,29,73.64,synthetic_derived
Software Developer,Telangana,Nizamabad,2025-10-01,21,31,40.38,synthetic_derived
Software Developer,Telangana,Nizamabad,2025-11-01,26,33,44.07,synthetic_derived
Software Developer,Telangana,Nizamabad,2025-12-01,31,35,46.97,synthetic_derived
Software Developer,Telangana,Nizamabad,2026-01-01,36,37,49.32,synthetic_derived
Software Developer,Telangana,Nizamabad,2026-02-01,41,39,51.25,synthetic_derived
Software Developer,Telangana,Nizamabad,2026-03-01,46,41,52.87,synthetic_derived
Software Developer,Telangana,Nizamabad,2026-04-01,51,43,54.26,synthetic_derived
Software Developer,Telangana,Nizamabad,2026-05-01,56,45,55.45,synthetic_derived
Software Developer,Telangana,Nizamabad,2026-06-01,61,47,56.48,synthetic_derived
Software Developer,Telangana,Nizamabad,2026-07-01,66,49,57.39,synthetic_derived
Software Developer,Telangana,Nizamabad,2026-08-01,71,51,58.2,synthetic_derived
Software Developer,Telangana,Warangal,2024-01-01,49,90,35.25,synthetic_derived
Software Developer,Telangana,Warangal,2024-02-01,54,92,36.99,synthetic_derived
Software Developer,Telangana,Warangal,2024-03-01,59,94,38.56,synthetic_derived
Software Developer,Telangana,Warangal,2024-04-01,64,96,40.0,synthetic_derived
Software Developer,Telangana,Warangal,2024-05-01,69,98,41.32,synthetic_derived
Software Developer,Telangana,Warangal,2024-06-01,74,100,42.53,synthetic_derived
Software Developer,Telangana,Warangal,2024-07-01,79,102,43.65,synthetic_derived
Software Developer,Telangana,Warangal,2024-08-01,19,104,15.45,synthetic_derived
Software Developer,Telangana,Warangal,2024-09-01,24,106,18.46,synthetic_derived
Software Developer,Telangana,Warangal,2024-10-01,29,108,21.17,synthetic_derived
Software Developer,Telangana,Warangal,2024-11-01,34,110,23.61,synthetic_derived
Software Developer,Telangana,Warangal,2024-12-01,39,112,25.83,synthetic_derived
Software Developer,Telangana,Warangal,2025-01-01,44,114,27.85,synthetic_derived
Software Developer,Telangana,Warangal,2025-02-01,49,26,65.33,synthetic_derived
Software Developer,Telangana,Warangal,2025-03-01,54,28,65.85,synthetic_derived
Software Developer,Telangana,Warangal,2025-04-01,59,30,66.29,synthetic_derived
Software Developer,Telangana,Warangal,2025-05-01,64,32,66.67,synthetic_derived
Software Developer,Telangana,Warangal,2025-06-01,69,34,66.99,synthetic_derived
Software Developer,Telangana,Warangal,2025-07-01,74,36,67.27,synthetic_derived
Software Developer,Telangana,Warangal,2025-08-01,79,38,67.52,synthetic_derived
Software Developer,Telangana,Warangal,2025-09-01,19,40,32.2,synthetic_derived
Software Developer,Telangana,Warangal,2025-10-01,24,42,36.36,synthetic_derived
Software Developer,Telangana,Warangal,2025-11-01,29,44,39.73,synthetic_derived
Software Developer,Telangana,Warangal,2025-12-01,34,46,42.5,synthetic_derived
Software Developer,Telangana,Warangal,2026-01-01,39,48,44.83,synthetic_derived
Software Developer,Telangana,Warangal,2026-02-01,44,50,46.81,synthetic_derived
Software Developer,Telangana,Warangal,2026-03-01,49,52,48.51,synthetic_derived
Software Developer,Telangana,Warangal,2026-04-01,54,54,50.0,synthetic_derived
Software Developer,Telangana,Warangal,2026-05-01,59,56,51.3,synthetic_derived
Software Developer,Telangana,Warangal,2026-06-01,64,58,52.46,synthetic_derived
Software Developer,Telangana,Warangal,2026-07-01,69,60,53.49,synthetic_derived
Software Developer,Telangana,Warangal,2026-08-01,74,62,54.41,synthetic_derived
Software Developer,Maharashtra,Pune,2024-01-01,52,101,33.99,synthetic_derived
Software Developer,Maharashtra,Pune,2024-02-01,57,103,35.62,synthetic_derived
Software Developer,Maharashtra,Pune,2024-03-01,62,105,37.13,synthetic_derived
Software Developer,Maharashtra,Pune,2024-04-01,67,107,38.51,synthetic_derived
Software Developer,Maharashtra,Pune,2024-05-01,72,109,39.78,synthetic_derived
Software Developer,Maharashtra,Pune,2024-06-01,77,111,40.96,synthetic_derived
Software Developer,Maharashtra,Pune,2024-07-01,82,113,42.05,synthetic_derived
Software Developer,Maharashtra,Pune,2024-08-01,22,25,46.81,synthetic_derived
Software Developer,Maharashtra,Pune,2024-09-01,27,27,50.0,synthetic_derived
Software Developer,Maharashtra,Pune,2024-10-01,32,29,52.46,synthetic_derived
Software Developer,Maharashtra,Pune,2024-11-01,37,31,54.41,synthetic_derived
Software Developer,Maharashtra,Pune,2024-12-01,42,33,56.0,synthetic_derived
Software Developer,Maharashtra,Pune,2025-01-01,47,35,57.32,synthetic_derived
Software Developer,Maharashtra,Pune,2025-02-01,52,37,58.43,synthetic_derived
Software Developer,Maharashtra,Pune,2025-03-01,57,39,59.38,synthetic_derived
Software Developer,Maharashtra,Pune,2025-04-01,62,41,60.19,synthetic_derived
Software Developer,Maharashtra,Pune,2025-05-01,67,43,60.91,synthetic_derived
Software Developer,Maharashtra,Pune,2025-06-01,72,45,61.54,synthetic_derived
Software Developer,Maharashtra,Pune,2025-07-01,77,47,62.1,synthetic_derived
Software Developer,Maharashtra,Pune,2025-08-01,82,49,62.6,synthetic_derived
Software Developer,Maharashtra,Pune,2025-09-01,22,51,30.14,synthetic_derived
Software Developer,Maharashtra,Pune,2025-10-01,27,53,33.75,synthetic_derived
Software Developer,Maharashtra,Pune,2025-11-01,32,55,36.78,synthetic_derived
Software Developer,Maharashtra,Pune,2025-12-01,37,57,39.36,synthetic_derived
Software Developer,Maharashtra,Pune,2026-01-01,42,59,41.58,synthetic_derived
Software Developer,Maharashtra,Pune,2026-02-01,47,61,43.52,synthetic_derived
Software Developer,Maharashtra,Pune,2026-03-01,52,63,45.22,synthetic_derived
Software Developer,Maharashtra,Pune,2026-04-01,57,65,46.72,synthetic_derived
Software Developer,Maharashtra,Pune,2026-05-01,62,67,48.06,synthetic_derived
Software Developer,Maharashtra,Pune,2026-06-01,67,69,49.26,synthetic_derived
Software Developer,Maharashtra,Pune,2026-07-01,72,71,50.35,synthetic_derived
Software Developer,Maharashtra,Pune,2026-08-01,77,73,51.33,synthetic_derived
Software Developer,Rajasthan,Jodhpur,2024-01-01,55,112,32.93,synthetic_derived
Software Developer,Rajasthan,Jodhpur,2024-02-01,60,114,34.48,synthetic_derived
Software Developer,Rajasthan,Jodhpur,2024-03-01,65,26,71.43,synthetic_derived
Software Developer,Rajasthan,Jodhpur,2024-04-01,70,28,71.43,synthetic_derived
Software Developer,Rajasthan,Jodhpur,2024-05-01,75,30,71.43,synthetic_derived
Software Developer,Rajasthan,Jodhpur,2024-06-01,80,32,71.43,synthetic_derived
Software Developer,Rajasthan,Jodhpur,2024-07-01,20,34,37.04,synthetic_derived
Software Developer,Rajasthan,Jodhpur,2024-08-01,25,36,40.98,synthetic_derived
Software Developer,Rajasthan,Jodhpur,2024-09-01,30,38,44.12,synthetic_derived
Software Developer,Rajasthan,Jodhpur,2024-10-01,35,40,46.67,synthetic_derived
Software Developer,Rajasthan,Jodhpur,2024-11-01,40,42,48.78,synthetic_derived
Software Developer,Rajasthan,Jodhpur,2024-12-01,45,44,50.56,synthetic_derived
Software Developer,Rajasthan,Jodhpur,2025-01-01,50,46,52.08,synthetic_derived
Software Developer,Rajasthan,Jodhpur,2025-02-01,55,48,53.4,synthetic_derived
Software Developer,Rajasthan,Jodhpur,2025-03-01,60,50,54.55,synthetic_derived
Software Developer,Rajasthan,Jodhpur,2025-04-01,65,52,55.56,synthetic_derived
Software Developer,Rajasthan,Jodhpur,2025-05-01,70,54,56.45,synthetic_derived
Software Developer,Rajasthan,Jodhpur,2025-06-01,75,56,57.25,synthetic_derived
Software Developer,Rajasthan,Jodhpur,2025-07-01,80,58,57.97,synthetic_derived
Software Developer,Rajasthan,Jodhpur,2025-08-01,20,60,25.0,synthetic_derived
Software Developer,Rajasthan,Jodhpur,2025-09-01,25,62,28.74,synthetic_derived
Software Developer,Rajasthan,Jodhpur,2025-10-01,30,64,31.91,synthetic_derived
Software Developer,Rajasthan,Jodhpur,2025-11-01,35,66,34.65,synthetic_derived
Software Developer,Rajasthan,Jodhpur,2025-12-01,40,68,37.04,synthetic_derived
Software Developer,Rajasthan,Jodhpur,2026-01-01,45,70,39.13,synthetic_derived
Software Developer,Rajasthan,Jodhpur,2026-02-01,50,72,40.98,synthetic_derived
Software Developer,Rajasthan,Jodhpur,2026-03-01,55,74,42.64,synthetic_derived
Software Developer,Rajasthan,Jodhpur,2026-04-01,60,76,44.12,synthetic_derived
Software Developer,Rajasthan,Jodhpur,2026-05-01,65,78,45.45,synthetic_derived
Software Developer,Rajasthan,Jodhpur,2026-06-01,70,80,46.67,synthetic_derived
Software Developer,Rajasthan,Jodhpur,2026-07-01,75,82,47.77,synthetic_derived
Software Developer,Rajasthan,Jodhpur,2026-08-01,80,84,48.78,synthetic_derived
Software Developer,Odisha,Sambalpur,2024-01-01,58,33,63.74,synthetic_derived
Software Developer,Odisha,Sambalpur,2024-02-01,63,35,64.29,synthetic_derived
Software Developer,Odisha,Sambalpur,2024-03-01,68,37,64.76,synthetic_derived
Software Developer,Odisha,Sambalpur,2024-04-01,73,39,65.18,synthetic_derived
Software Developer,Odisha,Sambalpur,2024-05-01,78,41,65.55,synthetic_derived
Software Developer,Odisha,Sambalpur,2024-06-01,18,43,29.51,synthetic_derived
Software Developer,Odisha,Sambalpur,2024-07-01,23,45,33.82,synthetic_derived
Software Developer,Odisha,Sambalpur,2024-08-01,28,47,37.33,synthetic_derived
Software Developer,Odisha,Sambalpur,2024-09-01,33,49,40.24,synthetic_derived
Software Developer,Odisha,Sambalpur,2024-10-01,38,51,42.7,synthetic_derived
Software Developer,Odisha,Sambalpur,2024-11-01,43,53,44.79,synthetic_derived
Software Developer,Odisha,Sambalpur,2024-12-01,48,55,46.6,synthetic_derived
Software Developer,Odisha,Sambalpur,2025-01-01,53,57,48.18,synthetic_derived
Software Developer,Odisha,Sambalpur,2025-02-01,58,59,49.57,synthetic_derived
Software Developer,Odisha,Sambalpur,2025-03-01,63,61,50.81,synthetic_derived
Software Developer,Odisha,Sambalpur,2025-04-01,68,63,51.91,synthetic_derived
Software Developer,Odisha,Sambalpur,2025-05-01,73,65,52.9,synthetic_derived
Software Developer,Odisha,Sambalpur,2025-06-01,78,67,53.79,synthetic_derived
Software Developer,Odisha,Sambalpur,2025-07-01,18,69,20.69,synthetic_derived
Software Developer,Odisha,Sambalpur,2025-08-01,23,71,24.47,synthetic_derived
Software Developer,Odisha,Sambalpur,2025-09-01,28,73,27.72,synthetic_derived
Software Developer,Odisha,Sambalpur,2025-10-01,33,75,30.56,synthetic_derived
Software Developer,Odisha,Sambalpur,2025-11-01,38,77,33.04,synthetic_derived
Software Developer,Odisha,Sambalpur,2025-12-01,43,79,35.25,synthetic_derived
Software Developer,Odisha,Sambalpur,2026-01-01,48,81,37.21,synthetic_derived
Software Developer,Odisha,Sambalpur,2026-02-01,53,83,38.97,synthetic_derived
Software Developer,Odisha,Sambalpur,2026-03-01,58,85,40.56,synthetic_derived
Software Developer,Odisha,Sambalpur,2026-04-01,63,87,42.0,synthetic_derived
