Trainee_ID,Course,Training_Provider,Training_Duration_Weeks,Attendance_Percent,Assessment_Score,Certification,Internship,Previous_Experience_Years,Target_Job_Role,Completion_Date,Training_Start_Date,Training_Performance,Data_Origin,State,District,Education_Level,Rural_Urban,Skill_Gap_Score,Missing_Skill_Count,Skill_Coverage_Percent,Snapshot_Date,Demand_Score,Skills_Text,Placement_Target
TRN-SIH26135-046648,Data Analytics,NSDC Partner Hub,4,97.4,71.6,Yes,Yes,1.0,Data Analyst,2024-06-20,2024-05-23,83.21,derived_training_snapshot,Rajasthan,Jodhpur,ITI,Rural,100.0,3,0.0,2024-06-01,31.69,aws digital_marketing linux,1
TRN-SIH26135-046649,Healthcare Assistant,Empower Skills Institute,6,93.6,87.2,Yes,Yes,2.7,Healthcare Assistant,2024-07-03,2024-05-22,90.08,derived_training_snapshot,Karnataka,Mysuru,12th,Urban,100.0,3,0.0,2024-07-01,25.0,autocad aws azure,1
TRN-SIH26135-046650,Digital Marketing,Pragati Learning Hub,20,83.2,60.9,Yes,Yes,0.5,Digital Marketing Executive,2024-07-16,2024-02-27,70.94,derived_training_snapshot,Tamil Nadu,Coimbatore,Graduate,Rural,100.0,3,0.0,2024-07-01,23.74,autocad data_analysis java,0
TRN-SIH26135-046651,Advanced Java Development,SkillForge Institute,24,70.5,65.1,Yes,No,0.5,Software Developer,2024-07-29,2024-02-12,67.53,derived_training_snapshot,Kerala,Thiruvananthapuram,ITI,Urban,100.0,3,0.0,2024-07-01,55.74,digital_marketing healthcare_operations javascript,1
TRN-SIH26135-046652,Retail Operations,Empower Skills Institute,24,97.4,98.0,Yes,Yes,4.8,Sales Executive,2024-08-11,2024-02-25,97.73,derived_training_snapshot,Tamil Nadu,Coimbatore,Graduate,Rural,100.0,3,0.0,2024-08-01,64.13,javascript machine_learning react,1
TRN-SIH26135-046653,Digital Marketing,FutureWorks Training,12,85.7,87.4,Yes,Yes,1.6,Digital Marketing Executive,2024-08-24,2024-06-01,86.64,derived_training_snapshot,Rajasthan,Udaipur,12th,Urban,100.0,3,0.0,2024-08-01,21.36,autocad java sales,1
TRN-SIH26135-046654,Digital Marketing,National Training Network,8,78.2,67.1,Yes,No,2.3,Digital Marketing Executive,2024-09-06,2024-07-12,72.09,derived_training_snapshot,Bihar,Muzaffarpur,12th,Rural,100.0,3,0.0,2024-09-01,53.85,accounting autocad cybersecurity,1
TRN-SIH26135-046655,Cybersecurity,National Training Network,8,67.0,64.8,Yes,No,1.9,Cybersecurity Associate,2024-09-19,2024-07-25,65.79,derived_training_snapshot,Maharashtra,Mumbai,Graduate,Urban,91.8,2,33.33,2024-09-01,38.75,autocad javascript networking,0
TRN-SIH26135-046656,Electrical Technician,SkillForge Institute,12,76.5,78.1,No,No,0.9,Technician,2024-10-02,2024-07-10,77.38,derived_training_snapshot,West Bengal,Kolkata,Graduate,Rural,100.0,3,0.0,2024-10-01,42.24,healthcare_operations machine_learning python,1
TRN-SIH26135-046657,Cybersecurity,Udaan Skills,4,70.4,79.4,Yes,No,0.4,Cybersecurity Associate,2024-10-15,2024-09-17,75.35,derived_training_snapshot,Maharashtra,Nagpur,Graduate,Urban,100.0,3,0.0,2024-10-01,27.5,healthcare_operations python sales,1
TRN-SIH26135-046658,Machine Learning,TechSkill Academy,12,78.4,71.8,Yes,Yes,2.8,Data Analyst,2024-10-28,2024-08-05,74.77,derived_training_snapshot,West Bengal,Siliguri,Graduate,Urban,100.0,3,0.0,2024-10-01,40.71,accounting aws azure,1
TRN-SIH26135-046659,Python Programming,NextGen Academy,16,92.5,100.0,Yes,Yes,0.5,Software Developer,2024-11-10,2024-07-21,96.62,derived_training_snapshot,Kerala,Thiruvananthapuram,Postgraduate,Rural,70.0,2,33.33,2024-11-01,60.67,azure machine_learning sql,1
TRN-SIH26135-046660,Advanced Java Development,NSDC Partner Hub,8,87.7,61.3,Yes,No,4.5,Software Developer,2024-11-23,2024-09-28,73.18,derived_training_snapshot,Punjab,Ludhiana,Diploma,Rural,100.0,3,0.0,2024-11-01,41.62,cybersecurity digital_marketing react,0
TRN-SIH26135-046661,Web Development,FutureWorks Training,6,80.1,70.3,Yes,Yes,0.9,Web Developer,2024-12-06,2024-10-25,74.71,derived_training_snapshot,Gujarat,Ahmedabad,Diploma,Urban,100.0,3,0.0,2024-12-01,60.98,java networking sales,1
TRN-SIH26135-046662,Python Programming,NextGen Academy,16,78.6,98.9,Yes,No,3.5,Software Developer,2024-12-19,2024-08-29,89.77,derived_training_snapshot,West Bengal,Howrah,Graduate,Rural,100.0,3,0.0,2024-12-01,56.55,data_analysis digital_marketing networking,1
TRN-SIH26135-046663,Cloud Computing,Empower Skills Institute,12,55.7,55.5,Yes,No,0.2,Cloud Associate,2025-01-01,2024-10-09,55.59,derived_training_snapshot,Punjab,Jalandhar,ITI,Rural,100.0,3,0.0,2025-01-01,24.31,java power_bi python,1
TRN-SIH26135-046664,Accounting & GST,Pragati Learning Hub,12,78.4,92.5,No,No,3.8,Account Executive,2025-01-14,2024-10-22,86.16,derived_training_snapshot,Bihar,Gaya,10th,Rural,100.0,3,0.0,2025-01-01,36.51,aws cybersecurity data_analysis,1
TRN-SIH26135-046665,Advanced Java Development,TechSkill Academy,12,58.7,41.9,Yes,No,2.8,Software Developer,2025-01-27,2024-11-04,49.46,derived_training_snapshot,Tamil Nadu,Salem,ITI,Urban,82.81,2,33.33,2025-01-01,53.44,accounting excel sql,1
TRN-SIH26135-046666,Machine Learning,Empower Skills Institute,20,90.4,73.3,No,Yes,0.6,Data Analyst,2025-02-09,2024-09-22,81.0,derived_training_snapshot,Uttar Pradesh,Lucknow,Graduate,Urban,69.48,2,33.33,2025-02-01,51.41,accounting python sales,1
TRN-SIH26135-046667,Machine Learning,National Training Network,4,60.9,55.3,Yes,No,1.3,Data Analyst,2025-02-22,2025-01-25,57.82,derived_training_snapshot,Rajasthan,Kota,Diploma,Rural,70.0,2,33.33,2025-02-01,57.81,aws sales sql,0
TRN-SIH26135-046668,Mobile App Development,NSDC Partner Hub,16,71.4,86.3,Yes,No,1.6,Software Developer,2025-03-07,2024-11-15,79.59,derived_training_snapshot,Gujarat,Vadodara,10th,Urban,70.0,2,33.33,2025-03-01,19.15,data_analysis networking sql,1
TRN-SIH26135-046669,Graphic Design,TechSkill Academy,6,87.3,52.9,No,Yes,1.2,Graphic Designer,2025-03-20,2025-02-06,68.38,derived_training_snapshot,Tamil Nadu,Madurai,Graduate,Urban,73.45,2,33.33,2025-03-01,34.88,accounting digital_marketing power_bi,0
TRN-SIH26135-046670,Networking,TechSkill Academy,8,62.3,76.0,No,Yes,0.6,Support Engineer,2025-04-02,2025-02-05,69.84,derived_training_snapshot,Telangana,Nizamabad,Diploma,Urban,100.0,3,0.0,2025-04-01,35.59,excel java sql,0
TRN-SIH26135-046671,Networking,Udaan Skills,24,60.9,68.1,Yes,No,1.8,Support Engineer,2025-04-15,2024-10-29,64.86,derived_training_snapshot,Telangana,Nizamabad,Diploma,Urban,100.0,3,0.0,2025-04-01,35.59,java python sales,1
TRN-SIH26135-046672,Python Programming,Udaan Skills,12,75.8,74.2,Yes,Yes,2.3,Software Developer,2025-04-28,2025-02-03,74.92,derived_training_snapshot,Tamil Nadu,Salem,12th,Rural,100.0,3,0.0,2025-04-01,22.99,autocad digital_marketing healthcare_operations,1
TRN-SIH26135-046673,Accounting & GST,Odisha Skill Centre,12,57.5,72.5,No,No,4.0,Account Executive,2025-05-11,2025-02-16,65.75,derived_training_snapshot,Kerala,Thiruvananthapuram,ITI,Urban,71.16,2,33.33,2025-05-01,22.4,excel networking react,1
TRN-SIH26135-046674,Data Analytics,Odisha Skill Centre,20,77.2,62.4,Yes,No,1.5,Data Analyst,2025-05-24,2025-01-04,69.06,derived_training_snapshot,Kerala,Kozhikode,Graduate,Rural,76.4,2,33.33,2025-05-01,40.71,javascript machine_learning sql,1
TRN-SIH26135-046675,Accounting & GST,NextGen Academy,20,58.8,80.8,Yes,No,1.7,Account Executive,2025-06-06,2025-01-17,70.9,derived_training_snapshot,West Bengal,Howrah,Graduate,Urban,83.45,2,33.33,2025-06-01,61.54,communication linux sql,1
TRN-SIH26135-046676,Graphic Design,Digital India Centre,16,68.9,87.3,No,Yes,0.2,Graphic Designer,2025-06-19,2025-02-27,79.02,derived_training_snapshot,Odisha,Khordha,10th,Urban,100.0,3,0.0,2025-06-01,17.78,accounting healthcare_operations javascript,1
TRN-SIH26135-046677,Cloud Computing,Odisha Skill Centre,16,94.0,89.0,Yes,No,2.3,Cloud Associate,2025-07-02,2025-03-12,91.25,derived_training_snapshot,Karnataka,Hubballi,12th,Rural,100.0,3,0.0,2025-07-01,37.34,accounting communication sql,1
TRN-SIH26135-046678,Healthcare Assistant,NSDC Partner Hub,12,81.0,75.9,No,No,1.6,Healthcare Assistant,2025-07-15,2025-04-22,78.2,derived_training_snapshot,Kerala,Thiruvananthapuram,12th,Urban,68.19,2,33.33,2025-07-01,66.12,digital_marketing healthcare_operations javascript,1
TRN-SIH26135-046679,Advanced Java Development,NextGen Academy,8,90.3,69.0,Yes,No,4.4,Software Developer,2025-07-28,2025-06-02,78.59,derived_training_snapshot,Gujarat,Rajkot,12th,Rural,100.0,3,0.0,2025-07-01,41.14,aws linux react,1
TRN-SIH26135-046680,Cloud Computing,Pragati Learning Hub,8,68.4,74.5,Yes,No,1.9,Cloud Associate,2025-08-10,2025-06-15,71.76,derived_training_snapshot,Kerala,Kozhikode,Diploma,Rural,100.0,3,0.0,2025-08-01,42.34,digital_marketing java javascript,1
TRN-SIH26135-046681,Electrical Technician,Odisha Skill Centre,20,61.0,68.9,Yes,Yes,0.8,Technician,2025-08-23,2025-04-05,65.34,derived_training_snapshot,Uttar Pradesh,Noida,Graduate,Urban,40.36,1,66.67,2025-08-01,46.03,autocad data_analysis excel,1
TRN-SIH26135-046682,Python Programming,TechSkill Academy,12,63.1,55.6,Yes,No,1.2,Software Developer,2025-09-05,2025-06-13,58.98,derived_training_snapshot,Uttar Pradesh,Varanasi,Postgraduate,Rural,100.0,3,0.0,2025-09-01,21.0,autocad digital_marketing excel,1
TRN-SIH26135-046683,Cloud Computing,FutureWorks Training,12,82.7,70.5,No,Yes,0.7,Cloud Associate,2025-09-18,2025-06-26,75.99,derived_training_snapshot,Gujarat,Surat,Diploma,Urban,76.57,2,33.33,2025-09-01,37.4,accounting linux python,1
TRN-SIH26135-046684,Python Programming,NSDC Partner Hub,8,84.8,81.7,Yes,No,0.0,Software Developer,2025-10-01,2025-08-06,83.09,derived_training_snapshot,Odisha,Sundargarh,12th,Urban,69.85,2,33.33,2025-10-01,49.01,aws linux python,0
TRN-SIH26135-046685,Cybersecurity,NextGen Academy,16,89.4,63.6,Yes,Yes,1.1,Cybersecurity Associate,2025-10-14,2025-06-24,75.21,derived_training_snapshot,Maharashtra,Nashik,10th,Rural,75.31,2,33.33,2025-10-01,43.31,azure javascript linux,1
TRN-SIH26135-046686,Cybersecurity,TechSkill Academy,8,87.0,95.2,Yes,Yes,0.6,Cybersecurity Associate,2025-10-27,2025-09-01,91.51,derived_training_snapshot,Uttar Pradesh,Varanasi,12th,Urban,100.0,3,0.0,2025-10-01,49.0,communication data_analysis digital_marketing,1
TRN-SIH26135-046687,Graphic Design,FutureWorks Training,20,60.5,66.2,Yes,No,0.7,Graphic Designer,2025-11-09,2025-06-22,63.64,derived_training_snapshot,Telangana,Warangal,10th,Urban,75.0,2,33.33,2025-11-01,71.57,cybersecurity excel javascript,1
TRN-SIH26135-046688,Cybersecurity,SkillForge Institute,20,77.7,87.1,Yes,Yes,0.5,Cybersecurity Associate,2025-11-22,2025-07-05,82.87,derived_training_snapshot,Uttar Pradesh,Varanasi,10th,Rural,100.0,3,0.0,2025-11-01,50.47,azure java javascript,1
TRN-SIH26135-046689,Digital Marketing,SkillForge Institute,8,79.7,78.3,Yes,Yes,2.0,Digital Marketing Executive,2025-12-05,2025-10-10,78.93,derived_training_snapshot,Tamil Nadu,Chennai,Graduate,Urban,80.0,2,33.33,2025-12-01,15.5,excel javascript power_bi,1
TRN-SIH26135-046690,Python Programming,Udaan Skills,12,85.5,90.5,Yes,No,0.5,Software Developer,2025-12-18,2025-09-25,88.25,derived_training_snapshot,Odisha,Sambalpur,ITI,Rural,100.0,3,0.0,2025-12-01,35.25,communication healthcare_operations sales,1
TRN-SIH26135-046691,Python Programming,NextGen Academy,8,69.6,56.2,No,Yes,0.7,Software Developer,2024-01-11,2023-11-16,62.23,derived_training_snapshot,Uttar Pradesh,Kanpur,Graduate,Urban,79.86,2,33.33,2024-01-01,36.59,cybersecurity data_analysis sql,1
TRN-SIH26135-046692,Mobile App Development,NSDC Partner Hub,24,72.9,67.9,Yes,No,1.0,Software Developer,2024-01-24,2023-08-09,70.15,derived_training_snapshot,Punjab,Amritsar,ITI,Rural,79.75,2,33.33,2024-01-01,51.92,javascript machine_learning python,1
TRN-SIH26135-046693,Machine Learning,SkillForge Institute,8,72.3,65.4,No,Yes,0.5,Data Analyst,2024-02-06,2023-12-12,68.5,derived_training_snapshot,Karnataka,Bengaluru,Postgraduate,Urban,100.0,3,0.0,2024-02-01,58.62,aws data_analysis react,1
TRN-SIH26135-046694,Networking,Pragati Learning Hub,6,78.1,56.9,Yes,Yes,1.3,Support Engineer,2024-02-19,2024-01-08,66.44,derived_training_snapshot,West Bengal,Kolkata,12th,Urban,71.15,2,33.33,2024-02-01,22.58,azure data_analysis networking,1
TRN-SIH26135-046695,Digital Marketing,National Training Network,8,83.1,80.5,Yes,Yes,0.2,Digital Marketing Executive,2024-03-03,2024-01-07,81.67,derived_training_snapshot,Tamil Nadu,Coimbatore,12th,Urban,100.0,3,0.0,2024-03-01,44.32,linux machine_learning power_bi,1
TRN-SIH26135-046696,Python Programming,NSDC Partner Hub,6,53.1,47.5,Yes,Yes,1.7,Software Developer,2024-03-16,2024-02-03,50.02,derived_training_snapshot,Bihar,Muzaffarpur,Diploma,Rural,74.52,1,66.67,2024-03-01,48.45,accounting python sql,1
TRN-SIH26135-046697,Cybersecurity,Udaan Skills,12,93.9,64.4,Yes,Yes,1.4,Cybersecurity Associate,2024-03-29,2024-01-05,77.68,derived_training_snapshot,Telangana,Hyderabad,12th,Urban,100.0,3,0.0,2024-03-01,44.2,communication power_bi python,1
TRN-SIH26135-046698,Python Programming,SkillForge Institute,24,65.5,40.4,No,Yes,1.3,Software Developer,2024-04-11,2023-10-26,51.7,derived_training_snapshot,Odisha,Sundargarh,Diploma,Urban,100.0,3,0.0,2024-04-01,54.44,azure data_analysis linux,0
TRN-SIH26135-046699,Accounting & GST,NSDC Partner Hub,6,84.6,68.7,Yes,No,1.3,Account Executive,2024-04-24,2024-03-13,75.86,derived_training_snapshot,Kerala,Kozhikode,Postgraduate,Rural,100.0,3,0.0,2024-04-01,46.15,javascript power_bi sales,1
TRN-SIH26135-046700,Healthcare Assistant,Empower Skills Institute,6,77.5,100.0,Yes,No,0.2,Healthcare Assistant,2024-05-07,2024-03-26,89.88,derived_training_snapshot,Maharashtra,Nagpur,Diploma,Rural,100.0,3,0.0,2024-05-01,26.88,data_analysis java sales,1
TRN-SIH26135-046701,Electrical Technician,Udaan Skills,12,69.4,72.5,No,Yes,1.0,Technician,2024-05-20,2024-02-26,71.11,derived_training_snapshot,Odisha,Cuttack,12th,Urban,74.8,2,33.33,2024-05-01,30.0,healthcare_operations networking sql,1
TRN-SIH26135-046702,Mobile App Development,Empower Skills Institute,8,91.9,76.5,Yes,Yes,0.6,Software Developer,2024-06-02,2024-04-07,83.43,derived_training_snapshot,Uttar Pradesh,Noida,10th,Urban,70.23,2,33.33,2024-06-01,56.52,communication java sales,1
TRN-SIH26135-046703,Web Development,FutureWorks Training,4,80.8,75.0,Yes,Yes,2.4,Web Developer,2024-06-15,2024-05-18,77.61,derived_training_snapshot,Tamil Nadu,Coimbatore,Diploma,Rural,100.0,3,0.0,2024-06-01,61.11,aws machine_learning python,1
TRN-SIH26135-046704,Digital Marketing,Digital India Centre,4,70.7,58.4,Yes,Yes,1.1,Digital Marketing Executive,2024-06-28,2024-05-31,63.94,derived_training_snapshot,West Bengal,Kolkata,10th,Urban,100.0,3,0.0,2024-06-01,56.35,linux sales sql,0
TRN-SIH26135-046705,Graphic Design,TechSkill Academy,16,79.0,75.6,Yes,Yes,1.0,Graphic Designer,2024-07-11,2024-03-21,77.13,derived_training_snapshot,Odisha,Ganjam,12th,Rural,100.0,3,0.0,2024-07-01,58.4,power_bi react sales,1
TRN-SIH26135-046706,Advanced Java Development,National Training Network,16,97.5,76.7,Yes,No,3.4,Software Developer,2024-07-24,2024-04-03,86.06,derived_training_snapshot,Maharashtra,Nashik,ITI,Rural,100.0,3,0.0,2024-07-01,28.23,data_analysis networking power_bi,1
TRN-SIH26135-046707,Graphic Design,Empower Skills Institute,16,77.4,61.0,Yes,No,0.6,Graphic Designer,2024-08-06,2024-04-16,68.38,derived_training_snapshot,West Bengal,Siliguri,10th,Urban,100.0,3,0.0,2024-08-01,40.65,linux react sql,1
TRN-SIH26135-046708,Electrical Technician,SkillForge Institute,8,83.5,80.4,Yes,Yes,4.5,Technician,2024-08-19,2024-06-24,81.8,derived_training_snapshot,Odisha,Khordha,Diploma,Urban,55.0,2,33.33,2024-08-01,74.0,autocad azure java,1
TRN-SIH26135-046709,Cloud Computing,TechSkill Academy,12,75.0,68.4,Yes,Yes,0.5,Cloud Associate,2024-09-01,2024-06-09,71.37,derived_training_snapshot,Tamil Nadu,Salem,Graduate,Rural,81.64,2,33.33,2024-09-01,37.93,linux power_bi python,1
TRN-SIH26135-046710,Cloud Computing,Pragati Learning Hub,20,55.0,67.3,Yes,Yes,1.9,Cloud Associate,2024-09-14,2024-04-27,61.77,derived_training_snapshot,Kerala,Thiruvananthapuram,ITI,Urban,100.0,3,0.0,2024-09-01,41.1,accounting autocad cybersecurity,1
TRN-SIH26135-046711,Retail Operations,National Training Network,16,73.1,64.8,Yes,Yes,0.8,Sales Executive,2024-09-27,2024-06-07,68.53,derived_training_snapshot,Tamil Nadu,Madurai,Graduate,Rural,100.0,3,0.0,2024-09-01,28.57,accounting aws linux,1
TRN-SIH26135-046712,Digital Marketing,Odisha Skill Centre,8,57.4,83.8,No,No,2.9,Digital Marketing Executive,2024-10-10,2024-08-15,71.92,derived_training_snapshot,Odisha,Ganjam,Diploma,Urban,100.0,3,0.0,2024-10-01,60.45,aws machine_learning sql,1
TRN-SIH26135-046713,Digital Marketing,Odisha Skill Centre,8,81.9,75.9,Yes,Yes,2.0,Digital Marketing Executive,2024-10-23,2024-08-28,78.6,derived_training_snapshot,Punjab,Amritsar,12th,Rural,100.0,3,0.0,2024-10-01,59.66,accounting java machine_learning,0
TRN-SIH26135-046714,Mobile App Development,SkillForge Institute,16,66.2,67.8,Yes,No,0.5,Software Developer,2024-11-05,2024-07-16,67.08,derived_training_snapshot,Rajasthan,Jaipur,10th,Rural,69.43,2,33.33,2024-11-01,41.82,cybersecurity java machine_learning,1
TRN-SIH26135-046715,Cloud Computing,Udaan Skills,12,66.5,64.4,Yes,No,1.1,Cloud Associate,2024-11-18,2024-08-26,65.35,derived_training_snapshot,Bihar,Patna,Graduate,Urban,100.0,3,0.0,2024-11-01,45.89,communication cybersecurity machine_learning,1
TRN-SIH26135-046716,Digital Marketing,National Training Network,6,69.9,82.2,No,Yes,2.0,Digital Marketing Executive,2024-12-01,2024-10-20,76.67,derived_training_snapshot,Gujarat,Vadodara,Diploma,Rural,100.0,3,0.0,2024-12-01,44.44,data_analysis healthcare_operations sql,1
TRN-SIH26135-046717,Electrical Technician,Pragati Learning Hub,12,71.6,65.5,Yes,Yes,0.4,Technician,2024-12-14,2024-09-21,68.25,derived_training_snapshot,Karnataka,Mysuru,12th,Rural,100.0,3,0.0,2024-12-01,32.89,azure healthcare_operations machine_learning,1
TRN-SIH26135-046718,Graphic Design,TechSkill Academy,6,91.4,71.9,Yes,No,2.0,Graphic Designer,2024-12-27,2024-11-15,80.68,derived_training_snapshot,Gujarat,Ahmedabad,12th,Urban,100.0,3,0.0,2024-12-01,44.24,accounting linux react,1
TRN-SIH26135-046719,Data Analytics,SkillForge Institute,20,61.8,67.5,Yes,No,0.4,Data Analyst,2025-01-09,2024-08-22,64.94,derived_training_snapshot,Odisha,Sambalpur,10th,Urban,100.0,3,0.0,2025-01-01,36.0,data_analysis healthcare_operations machine_learning,1
TRN-SIH26135-046720,Python Programming,National Training Network,16,77.7,67.0,Yes,No,1.0,Software Developer,2025-01-22,2024-10-02,71.81,derived_training_snapshot,Tamil Nadu,Chennai,12th,Rural,45.16,1,66.67,2025-01-01,35.15,digital_marketing java sql,1
TRN-SIH26135-046721,Mobile App Development,Digital India Centre,4,73.0,66.1,Yes,No,0.9,Software Developer,2025-02-04,2025-01-07,69.2,derived_training_snapshot,Karnataka,Bengaluru,12th,Urban,68.55,2,33.33,2025-02-01,48.8,data_analysis excel java,0
TRN-SIH26135-046722,Machine Learning,Udaan Skills,24,64.5,70.5,Yes,Yes,7.2,Data Analyst,2025-02-17,2024-09-02,67.8,derived_training_snapshot,Telangana,Nizamabad,Graduate,Urban,100.0,3,0.0,2025-02-01,48.72,communication linux sales,1
TRN-SIH26135-046723,Digital Marketing,Odisha Skill Centre,6,74.7,71.6,No,No,2.8,Digital Marketing Executive,2025-03-02,2025-01-19,73.0,derived_training_snapshot,Punjab,Ludhiana,10th,Rural,100.0,3,0.0,2025-03-01,41.83,java machine_learning python,1
TRN-SIH26135-046724,Graphic Design,NextGen Academy,8,68.5,53.5,Yes,Yes,0.1,Graphic Designer,2025-03-15,2025-01-18,60.25,derived_training_snapshot,Bihar,Gaya,Diploma,Urban,81.62,2,33.33,2025-03-01,19.26,data_analysis excel machine_learning,1
TRN-SIH26135-046725,Python Programming,National Training Network,8,82.4,85.6,Yes,Yes,1.4,Software Developer,2025-03-28,2025-01-31,84.16,derived_training_snapshot,Karnataka,Mangaluru,12th,Urban,100.0,3,0.0,2025-03-01,41.06,azure data_analysis networking,1
TRN-SIH26135-046726,Machine Learning,Udaan Skills,6,69.1,74.2,No,No,0.4,Data Analyst,2025-04-10,2025-02-27,71.91,derived_training_snapshot,Kerala,Kozhikode,10th,Rural,100.0,3,0.0,2025-04-01,39.1,aws healthcare_operations machine_learning,1
TRN-SIH26135-046727,Web Development,NextGen Academy,8,85.5,89.7,Yes,Yes,5.3,Web Developer,2025-04-23,2025-02-26,87.81,derived_training_snapshot,Maharashtra,Nashik,Graduate,Rural,100.0,3,0.0,2025-04-01,52.94,digital_marketing java python,1
TRN-SIH26135-046728,Data Analytics,Pragati Learning Hub,24,76.2,79.9,Yes,No,1.6,Data Analyst,2025-05-06,2024-11-19,78.24,derived_training_snapshot,Bihar,Gaya,10th,Urban,100.0,3,0.0,2025-05-01,17.6,digital_marketing java javascript,1
TRN-SIH26135-046729,Healthcare Assistant,Odisha Skill Centre,6,88.0,87.6,Yes,Yes,0.7,Healthcare Assistant,2025-05-19,2025-04-07,87.78,derived_training_snapshot,Uttar Pradesh,Lucknow,12th,Rural,48.02,1,66.67,2025-05-01,32.84,azure excel healthcare_operations,1
TRN-SIH26135-046730,Healthcare Assistant,NSDC Partner Hub,20,100.0,95.4,No,No,1.9,Healthcare Assistant,2025-06-01,2025-01-12,97.47,derived_training_snapshot,Uttar Pradesh,Agra,Diploma,Urban,80.0,2,33.33,2025-06-01,55.43,digital_marketing excel sales,1
TRN-SIH26135-046731,Healthcare Assistant,Odisha Skill Centre,12,74.0,73.5,Yes,No,2.4,Healthcare Assistant,2025-06-14,2025-03-22,73.73,derived_training_snapshot,Rajasthan,Udaipur,10th,Urban,80.0,2,33.33,2025-06-01,15.91,accounting excel java,1
