Employment_ID,Trainee_ID,Actual_Job_Role,Industry,Employment_Type,Start_Date,End_Date,Termination_Observed,Data_Origin
EMP-031550,TRN-SIH26135-036621,Support Engineer,Education,Full-time,2024-07-22,,False,synthetic_derived
EMP-031551,TRN-SIH26135-036622,Technician,Banking & Finance,Part-time,2024-08-05,2024-11-28,True,synthetic_derived
EMP-031552,TRN-SIH26135-036623,Cybersecurity Associate,Education,Full-time,2024-08-19,,False,synthetic_derived
EMP-031553,TRN-SIH26135-036624,Healthcare Assistant,Manufacturing,Self-employed,2024-09-02,,False,synthetic_derived
EMP-031554,TRN-SIH26135-036626,Digital Marketing Executive,E-commerce,Full-time,2024-09-29,,False,synthetic_derived
EMP-031555,TRN-SIH26135-036627,Digital Marketing Executive,Healthcare,Full-time,2024-10-13,,False,synthetic_derived
EMP-031556,TRN-SIH26135-036628,Sales Executive,Retail,Part-time,2024-10-27,,False,synthetic_derived
EMP-031557,TRN-SIH26135-036629,Healthcare Assistant,IT Services,Full-time,2024-11-10,,False,synthetic_derived
EMP-031558,TRN-SIH26135-036631,Cybersecurity Associate,E-commerce,Contract,2024-12-07,,False,synthetic_derived
EMP-031559,TRN-SIH26135-036632,Healthcare Assistant,E-commerce,Full-time,2024-12-21,,False,synthetic_derived
EMP-031560,TRN-SIH26135-036633,Support Engineer,E-commerce,Full-time,2025-01-04,,False,synthetic_derived
EMP-031561,TRN-SIH26135-036634,Digital Marketing Executive,Telecom,Contract,2025-01-18,,False,synthetic_derived
EMP-031562,TRN-SIH26135-036636,Data Analyst,Retail,Full-time,2025-02-14,2025-06-20,True,synthetic_derived
EMP-031563,TRN-SIH26135-036638,Sales Executive,Education,Contract,2025-03-13,,False,synthetic_derived
EMP-031564,TRN-SIH26135-036639,Data Analyst,Education,Contract,2025-03-27,,False,synthetic_derived
EMP-031565,TRN-SIH26135-036640,Digital Marketing Executive,Logistics,Apprenticeship,2025-04-10,,False,synthetic_derived
EMP-031566,TRN-SIH26135-036641,Account Executive,Government Services,Full-time,2025-04-24,,False,synthetic_derived
EMP-031567,TRN-SIH26135-036643,Healthcare Assistant,Education,Self-employed,2025-05-21,,False,synthetic_derived
EMP-031568,TRN-SIH26135-036645,Cybersecurity Associate,Healthcare,Part-time,2025-06-17,,False,synthetic_derived
EMP-031569,TRN-SIH26135-036646,Healthcare Assistant,Government Services,Full-time,2025-07-01,2025-11-11,True,synthetic_derived
EMP-031570,TRN-SIH26135-036647,Web Developer,Banking & Finance,Self-employed,2025-07-15,,False,synthetic_derived
EMP-031571,TRN-SIH26135-036648,Cloud Associate,Banking & Finance,Part-time,2025-05-20,,False,synthetic_derived
EMP-031572,TRN-SIH26135-036649,Digital Marketing Executive,Logistics,Contract,2025-06-03,,False,synthetic_derived
EMP-031573,TRN-SIH26135-036650,Account Executive,Retail,Full-time,2025-06-17,2025-11-01,True,synthetic_derived
EMP-031574,TRN-SIH26135-036651,Graphic Designer,Healthcare,Part-time,2025-07-01,,False,synthetic_derived
EMP-031575,TRN-SIH26135-036652,Sales Executive,Healthcare,Contract,2025-07-15,2025-12-01,True,synthetic_derived
EMP-031576,TRN-SIH26135-036653,Account Executive,Banking & Finance,Part-time,2025-07-29,,False,synthetic_derived
EMP-031577,TRN-SIH26135-036654,Cloud Associate,Logistics,Full-time,2025-08-12,,False,synthetic_derived
EMP-031578,TRN-SIH26135-036655,Technician,Logistics,Full-time,2025-08-26,,False,synthetic_derived
EMP-031579,TRN-SIH26135-036657,Sales Executive,Healthcare,Full-time,2025-09-22,,False,synthetic_derived
EMP-031580,TRN-SIH26135-036658,Cybersecurity Associate,Telecom,Contract,2025-10-06,,False,synthetic_derived
EMP-031581,TRN-SIH26135-036660,Software Developer,E-commerce,Part-time,2025-11-02,,False,synthetic_derived
EMP-031582,TRN-SIH26135-036661,Cybersecurity Associate,Manufacturing,Contract,2025-11-16,,False,synthetic_derived
EMP-031583,TRN-SIH26135-036662,Data Analyst,Logistics,Contract,2025-11-30,,False,synthetic_derived
EMP-031584,TRN-SIH26135-036663,Sales Executive,Retail,Contract,2025-12-14,,False,synthetic_derived
EMP-031585,TRN-SIH26135-036664,Digital Marketing Executive,IT Services,Apprenticeship,2025-12-28,,False,synthetic_derived
EMP-031586,TRN-SIH26135-036666,Sales Executive,E-commerce,Full-time,2024-02-04,,False,synthetic_derived
EMP-031587,TRN-SIH26135-036667,Digital Marketing Executive,IT Services,Full-time,2024-02-18,,False,synthetic_derived
EMP-031588,TRN-SIH26135-036668,Cloud Associate,Logistics,Apprenticeship,2024-03-03,,False,synthetic_derived
EMP-031589,TRN-SIH26135-036670,Cybersecurity Associate,IT Services,Full-time,2024-03-30,,False,synthetic_derived
EMP-031590,TRN-SIH26135-036671,Healthcare Assistant,E-commerce,Full-time,2024-04-13,,False,synthetic_derived
EMP-031591,TRN-SIH26135-036672,Healthcare Assistant,Government Services,Full-time,2024-04-27,,False,synthetic_derived
EMP-031592,TRN-SIH26135-036673,Account Executive,Logistics,Contract,2024-05-11,2024-10-14,True,synthetic_derived
EMP-031593,TRN-SIH26135-036675,Cloud Associate,IT Services,Contract,2024-06-07,,False,synthetic_derived
EMP-031594,TRN-SIH26135-036677,Cybersecurity Associate,Retail,Full-time,2024-07-04,,False,synthetic_derived
EMP-031595,TRN-SIH26135-036678,Cloud Associate,Banking & Finance,Full-time,2024-07-18,,False,synthetic_derived
EMP-031596,TRN-SIH26135-036679,Cybersecurity Associate,Education,Apprenticeship,2024-08-01,,False,synthetic_derived
EMP-031597,TRN-SIH26135-036681,Graphic Designer,Government Services,Contract,2024-08-28,,False,synthetic_derived
EMP-031598,TRN-SIH26135-036682,Sales Executive,E-commerce,Apprenticeship,2024-09-11,,False,synthetic_derived
EMP-031599,TRN-SIH26135-036683,Web Developer,E-commerce,Full-time,2024-09-25,,False,synthetic_derived
EMP-031600,TRN-SIH26135-036684,Support Engineer,Government Services,Full-time,2024-10-09,,False,synthetic_derived
EMP-031601,TRN-SIH26135-036685,Sales Executive,E-commerce,Apprenticeship,2024-10-23,,False,synthetic_derived
EMP-031602,TRN-SIH26135-036688,Account Executive,Logistics,Self-employed,2024-12-02,2025-05-17,True,synthetic_derived
EMP-031603,TRN-SIH26135-036689,Web Developer,Retail,Self-employed,2024-12-16,2025-06-01,True,synthetic_derived
EMP-031604,TRN-SIH26135-036690,Software Developer,Government Services,Contract,2024-12-30,,False,synthetic_derived
EMP-031605,TRN-SIH26135-036691,Software Developer,Manufacturing,Contract,2025-01-13,,False,synthetic_derived
EMP-031606,TRN-SIH26135-036692,Support Engineer,Government Services,Full-time,2025-01-27,,False,synthetic_derived
EMP-031607,TRN-SIH26135-036693,Software Developer,Banking & Finance,Full-time,2025-02-10,,False,synthetic_derived
EMP-031608,TRN-SIH26135-036694,Cybersecurity Associate,Education,Apprenticeship,2025-02-24,,False,synthetic_derived
EMP-031609,TRN-SIH26135-036695,Graphic Designer,Retail,Full-time,2025-03-10,,False,synthetic_derived
EMP-031610,TRN-SIH26135-036696,Healthcare Assistant,Manufacturing,Full-time,2025-03-24,,False,synthetic_derived
EMP-031611,TRN-SIH26135-036697,Support Engineer,Healthcare,Full-time,2025-04-07,,False,synthetic_derived
EMP-031612,TRN-SIH26135-036698,Cybersecurity Associate,E-commerce,Apprenticeship,2025-04-21,,False,synthetic_derived
EMP-031613,TRN-SIH26135-036699,Cloud Associate,Government Services,Full-time,2025-05-05,2025-06-06,True,synthetic_derived
EMP-031614,TRN-SIH26135-036701,Cybersecurity Associate,Manufacturing,Self-employed,2025-06-01,,False,synthetic_derived
EMP-031615,TRN-SIH26135-036702,Data Analyst,E-commerce,Contract,2025-06-15,2025-07-19,True,synthetic_derived
EMP-031616,TRN-SIH26135-036703,Cybersecurity Associate,Manufacturing,Full-time,2025-06-29,,False,synthetic_derived
EMP-031617,TRN-SIH26135-036704,Cloud Associate,Telecom,Apprenticeship,2025-07-13,,False,synthetic_derived
EMP-031618,TRN-SIH26135-036705,Graphic Designer,Education,Full-time,2025-07-27,2025-09-02,True,synthetic_derived
EMP-031619,TRN-SIH26135-036707,Sales Executive,Healthcare,Full-time,2025-08-23,,False,synthetic_derived
EMP-031620,TRN-SIH26135-036708,Software Developer,IT Services,Full-time,2025-09-06,,False,synthetic_derived
EMP-031621,TRN-SIH26135-036709,Data Analyst,Manufacturing,Full-time,2025-09-20,2025-10-30,True,synthetic_derived
EMP-031622,TRN-SIH26135-036710,Software Developer,Healthcare,Contract,2025-10-04,,False,synthetic_derived
EMP-031623,TRN-SIH26135-036712,Web Developer,Healthcare,Full-time,2025-10-31,,False,synthetic_derived
EMP-031624,TRN-SIH26135-036713,Software Developer,Banking & Finance,Full-time,2025-11-14,,False,synthetic_derived
EMP-031625,TRN-SIH26135-036715,Software Developer,Manufacturing,Full-time,2025-12-11,,False,synthetic_derived
EMP-031626,TRN-SIH26135-036716,Software Developer,IT Services,Full-time,2025-12-25,2026-02-08,True,synthetic_derived
EMP-031627,TRN-SIH26135-036717,Healthcare Assistant,Logistics,Full-time,2026-01-08,,False,synthetic_derived
EMP-031628,TRN-SIH26135-036718,Software Developer,Logistics,Part-time,2026-01-22,,False,synthetic_derived
EMP-031629,TRN-SIH26135-036719,Cybersecurity Associate,Education,Full-time,2026-02-05,,False,synthetic_derived
EMP-031630,TRN-SIH26135-036720,Web Developer,Education,Part-time,2026-02-19,,False,synthetic_derived
EMP-031631,TRN-SIH26135-036721,Cybersecurity Associate,Manufacturing,Full-time,2024-03-15,2024-05-04,True,synthetic_derived
EMP-031632,TRN-SIH26135-036723,Healthcare Assistant,Banking & Finance,Full-time,2024-04-11,,False,synthetic_derived
EMP-031633,TRN-SIH26135-036724,Data Analyst,Healthcare,Full-time,2024-04-25,,False,synthetic_derived
EMP-031634,TRN-SIH26135-036725,Web Developer,Banking & Finance,Full-time,2024-05-09,,False,synthetic_derived
EMP-031635,TRN-SIH26135-036726,Cloud Associate,Retail,Part-time,2024-05-23,,False,synthetic_derived
EMP-031636,TRN-SIH26135-036727,Cloud Associate,Healthcare,Contract,2024-06-06,2024-07-31,True,synthetic_derived
EMP-031637,TRN-SIH26135-036728,Software Developer,Banking & Finance,Full-time,2024-06-20,,False,synthetic_derived
EMP-031638,TRN-SIH26135-036729,Software Developer,E-commerce,Full-time,2024-07-04,,False,synthetic_derived
EMP-031639,TRN-SIH26135-036730,Technician,Manufacturing,Apprenticeship,2024-07-18,,False,synthetic_derived
EMP-031640,TRN-SIH26135-036731,Sales Executive,Banking & Finance,Full-time,2024-08-01,,False,synthetic_derived
EMP-031641,TRN-SIH26135-036732,Support Engineer,Logistics,Part-time,2024-06-06,2024-08-05,True,synthetic_derived
EMP-031642,TRN-SIH26135-036733,Support Engineer,Logistics,Contract,2024-06-20,,False,synthetic_derived
EMP-031643,TRN-SIH26135-036734,Web Developer,IT Services,Part-time,2024-07-04,,False,synthetic_derived
EMP-031644,TRN-SIH26135-036735,Cloud Associate,Government Services,Full-time,2024-07-18,,False,synthetic_derived
EMP-031645,TRN-SIH26135-036736,Data Analyst,IT Services,Full-time,2024-08-01,,False,synthetic_derived
EMP-031646,TRN-SIH26135-036737,Cybersecurity Associate,Retail,Full-time,2024-08-15,,False,synthetic_derived
EMP-031647,TRN-SIH26135-036738,Data Analyst,Banking & Finance,Full-time,2024-08-29,2024-11-03,True,synthetic_derived
EMP-031648,TRN-SIH26135-036739,Technician,Telecom,Full-time,2024-09-12,,False,synthetic_derived
EMP-031649,TRN-SIH26135-036741,Web Developer,IT Services,Part-time,2024-10-09,2024-12-16,True,synthetic_derived
EMP-031650,TRN-SIH26135-036742,Cybersecurity Associate,Retail,Contract,2024-10-23,,False,synthetic_derived
EMP-031651,TRN-SIH26135-036743,Cybersecurity Associate,Telecom,Part-time,2024-11-06,,False,synthetic_derived
EMP-031652,TRN-SIH26135-036744,Technician,Retail,Part-time,2024-11-20,,False,synthetic_derived
EMP-031653,TRN-SIH26135-036747,Digital Marketing Executive,Retail,Part-time,2024-12-30,,False,synthetic_derived
EMP-031654,TRN-SIH26135-036748,Digital Marketing Executive,Telecom,Contract,2025-01-13,,False,synthetic_derived
EMP-031655,TRN-SIH26135-036749,Healthcare Assistant,Retail,Self-employed,2025-01-27,2025-04-11,True,synthetic_derived
EMP-031656,TRN-SIH26135-036751,Cloud Associate,Healthcare,Apprenticeship,2025-02-23,,False,synthetic_derived
EMP-031657,TRN-SIH26135-036752,Data Analyst,Government Services,Self-employed,2025-03-09,,False,synthetic_derived
EMP-031658,TRN-SIH26135-036754,Cloud Associate,Healthcare,Full-time,2025-04-05,,False,synthetic_derived
EMP-031659,TRN-SIH26135-036755,Sales Executive,IT Services,Contract,2025-04-19,,False,synthetic_derived
EMP-031660,TRN-SIH26135-036756,Software Developer,Manufacturing,Part-time,2025-05-03,,False,synthetic_derived
EMP-031661,TRN-SIH26135-036757,Sales Executive,E-commerce,Full-time,2025-05-17,,False,synthetic_derived
EMP-031662,TRN-SIH26135-036758,Graphic Designer,Manufacturing,Contract,2025-05-31,,False,synthetic_derived
EMP-031663,TRN-SIH26135-036760,Software Developer,Government Services,Apprenticeship,2025-06-27,,False,synthetic_derived
EMP-031664,TRN-SIH26135-036761,Sales Executive,Education,Contract,2025-07-11,,False,synthetic_derived
EMP-031665,TRN-SIH26135-036762,Web Developer,Banking & Finance,Full-time,2025-07-25,,False,synthetic_derived
EMP-031666,TRN-SIH26135-036764,Web Developer,Manufacturing,Full-time,2025-08-21,,False,synthetic_derived
EMP-031667,TRN-SIH26135-036765,Account Executive,IT Services,Full-time,2025-09-04,,False,synthetic_derived
EMP-031668,TRN-SIH26135-036766,Cloud Associate,Manufacturing,Part-time,2025-09-18,,False,synthetic_derived
EMP-031669,TRN-SIH26135-036767,Web Developer,Manufacturing,Apprenticeship,2025-10-02,2025-12-29,True,synthetic_derived
EMP-031670,TRN-SIH26135-036768,Graphic Designer,Logistics,Part-time,2025-10-16,,False,synthetic_derived
EMP-031671,TRN-SIH26135-036769,Cloud Associate,Telecom,Self-employed,2025-10-30,,False,synthetic_derived
EMP-031672,TRN-SIH26135-036770,Account Executive,Retail,Contract,2025-11-13,,False,synthetic_derived
EMP-031673,TRN-SIH26135-036771,Web Developer,Healthcare,Full-time,2025-11-27,,False,synthetic_derived
EMP-031674,TRN-SIH26135-036772,Account Executive,Retail,Full-time,2025-12-11,,False,synthetic_derived
EMP-031675,TRN-SIH26135-036773,Account Executive,Retail,Full-time,2025-12-25,,False,synthetic_derived
EMP-031676,TRN-SIH26135-036774,Software Developer,Retail,Full-time,2026-01-08,,False,synthetic_derived
EMP-031677,TRN-SIH26135-036776,Account Executive,E-commerce,Full-time,2026-02-04,,False,synthetic_derived
EMP-031678,TRN-SIH26135-036778,Technician,Retail,Full-time,2024-03-13,,False,synthetic_derived
EMP-031679,TRN-SIH26135-036779,Graphic Designer,Government Services,Self-employed,2024-03-27,2024-07-03,True,synthetic_derived
EMP-031680,TRN-SIH26135-036781,Sales Executive,Logistics,Full-time,2024-04-23,,False,synthetic_derived
EMP-031681,TRN-SIH26135-036782,Account Executive,Government Services,Contract,2024-05-07,,False,synthetic_derived
EMP-031682,TRN-SIH26135-036783,Web Developer,Telecom,Full-time,2024-05-21,2024-08-30,True,synthetic_derived
EMP-031683,TRN-SIH26135-036784,Graphic Designer,Education,Full-time,2024-06-04,,False,synthetic_derived
EMP-031684,TRN-SIH26135-036786,Cloud Associate,IT Services,Contract,2024-07-01,,False,synthetic_derived
EMP-031685,TRN-SIH26135-036787,Data Analyst,Manufacturing,Full-time,2024-07-15,,False,synthetic_derived
EMP-031686,TRN-SIH26135-036788,Healthcare Assistant,E-commerce,Full-time,2024-07-29,2024-11-11,True,synthetic_derived
EMP-031687,TRN-SIH26135-036789,Software Developer,Healthcare,Full-time,2024-08-12,,False,synthetic_derived
EMP-031688,TRN-SIH26135-036791,Software Developer,Retail,Full-time,2024-09-08,,False,synthetic_derived
EMP-031689,TRN-SIH26135-036792,Software Developer,E-commerce,Part-time,2024-09-22,,False,synthetic_derived
EMP-031690,TRN-SIH26135-036793,Digital Marketing Executive,Retail,Self-employed,2024-10-06,,False,synthetic_derived
EMP-031691,TRN-SIH26135-036794,Cybersecurity Associate,Retail,Apprenticeship,2024-10-20,2025-02-07,True,synthetic_derived
EMP-031692,TRN-SIH26135-036795,Cybersecurity Associate,Banking & Finance,Part-time,2024-11-03,,False,synthetic_derived
EMP-031693,TRN-SIH26135-036796,Account Executive,Education,Full-time,2024-11-17,,False,synthetic_derived
EMP-031694,TRN-SIH26135-036798,Account Executive,Logistics,Self-employed,2024-12-14,,False,synthetic_derived
EMP-031695,TRN-SIH26135-036799,Sales Executive,Education,Full-time,2024-12-28,,False,synthetic_derived
EMP-031696,TRN-SIH26135-036800,Data Analyst,Logistics,Part-time,2025-01-11,,False,synthetic_derived
EMP-031697,TRN-SIH26135-036801,Data Analyst,Banking & Finance,Self-employed,2025-01-25,,False,synthetic_derived
EMP-031698,TRN-SIH26135-036802,Data Analyst,Healthcare,Part-time,2025-02-08,,False,synthetic_derived
EMP-031699,TRN-SIH26135-036803,Software Developer,IT Services,Contract,2025-02-22,,False,synthetic_derived
EMP-031700,TRN-SIH26135-036804,Graphic Designer,Telecom,Full-time,2025-03-08,,False,synthetic_derived
EMP-031701,TRN-SIH26135-036805,Web Developer,Healthcare,Full-time,2025-03-22,2025-07-20,True,synthetic_derived
EMP-031702,TRN-SIH26135-036807,Web Developer,IT Services,Full-time,2025-04-18,,False,synthetic_derived
EMP-031703,TRN-SIH26135-036809,Cybersecurity Associate,E-commerce,Self-employed,2025-05-15,2025-09-14,True,synthetic_derived
EMP-031704,TRN-SIH26135-036810,Web Developer,Government Services,Contract,2025-05-29,,False,synthetic_derived
EMP-031705,TRN-SIH26135-036811,Graphic Designer,Retail,Full-time,2025-06-12,,False,synthetic_derived
EMP-031706,TRN-SIH26135-036812,Digital Marketing Executive,Education,Full-time,2025-06-26,,False,synthetic_derived
EMP-031707,TRN-SIH26135-036813,Account Executive,Healthcare,Contract,2025-07-10,,False,synthetic_derived
EMP-031708,TRN-SIH26135-036815,Cloud Associate,Education,Contract,2025-08-06,,False,synthetic_derived
EMP-031709,TRN-SIH26135-036816,Web Developer,Retail,Full-time,2025-08-20,,False,synthetic_derived
EMP-031710,TRN-SIH26135-036817,Cloud Associate,Telecom,Apprenticeship,2025-09-03,,False,synthetic_derived
EMP-031711,TRN-SIH26135-036818,Digital Marketing Executive,Telecom,Full-time,2025-07-09,,False,synthetic_derived
EMP-031712,TRN-SIH26135-036819,Technician,Healthcare,Contract,2025-07-23,,False,synthetic_derived
EMP-031713,TRN-SIH26135-036820,Account Executive,Healthcare,Full-time,2025-08-06,,False,synthetic_derived
EMP-031714,TRN-SIH26135-036821,Healthcare Assistant,Banking & Finance,Contract,2025-08-20,,False,synthetic_derived
EMP-031715,TRN-SIH26135-036822,Account Executive,Telecom,Full-time,2025-09-03,,False,synthetic_derived
EMP-031716,TRN-SIH26135-036824,Cloud Associate,E-commerce,Contract,2025-09-30,2026-02-12,True,synthetic_derived
EMP-031717,TRN-SIH26135-036826,Support Engineer,Healthcare,Part-time,2025-10-27,,False,synthetic_derived
EMP-031718,TRN-SIH26135-036827,Sales Executive,Telecom,Contract,2025-11-10,,False,synthetic_derived
