Trainee_ID,Employment_ID,Snapshot_Date,Snapshot_Observed_On,Employment_Duration_Months,Current_Salary_LPA,Job_History_Count,Engagement_Score,Attendance_Percent,Assessment_Score,Skill_Gap_Score,Demand_Score,Employment_Type,Industry,Actual_Job_Role,Target_Job_Role,Skills_Text,Attrition_Target,Data_Origin
TRN-SIH26135-037214,EMP-032049,2026-04-01,2026-04-21,3.94,3.88,2,5.67,86.4,71.2,100.0,28.57,Apprenticeship,Government Services,Technician,Cybersecurity Associate,javascript sales sql,0,synthetic_longitudinal_derivation
TRN-SIH26135-037215,EMP-032050,2026-06-01,2026-06-04,4.93,4.3,1,5.2,76.1,69.7,100.0,51.26,Full-time,Manufacturing,Cybersecurity Associate,Support Engineer,data_analysis digital_marketing javascript,0,synthetic_longitudinal_derivation
TRN-SIH26135-037216,EMP-032051,2026-02-01,2026-02-18,0.99,4.59,0,5.96,79.1,87.5,100.0,64.47,Contract,Telecom,Data Analyst,Account Executive,azure data_analysis healthcare_operations,0,synthetic_longitudinal_derivation
TRN-SIH26135-037217,EMP-032052,2026-04-01,2026-04-03,1.97,4.6,1,5.33,68.5,59.2,100.0,37.36,Full-time,Healthcare,Support Engineer,Healthcare Assistant,aws javascript machine_learning,0,synthetic_longitudinal_derivation
TRN-SIH26135-037218,EMP-032053,2026-05-01,2026-05-17,2.96,4.87,0,5.09,78.9,38.5,73.2,39.74,Contract,Logistics,Technician,Graphic Designer,autocad communication react,0,synthetic_longitudinal_derivation
TRN-SIH26135-037219,EMP-032054,2026-06-01,2026-06-30,3.94,4.14,1,5.57,77.7,77.2,100.0,31.82,Contract,Logistics,Support Engineer,Cloud Associate,communication javascript power_bi,0,synthetic_longitudinal_derivation
TRN-SIH26135-037220,EMP-032055,2024-08-01,2024-08-23,4.93,3.67,0,4.91,65.7,68.4,100.0,54.17,Contract,IT Services,Healthcare Assistant,Sales Executive,healthcare_operations java python,0,synthetic_longitudinal_derivation
TRN-SIH26135-037221,EMP-032056,2024-05-01,2024-05-09,0.99,5.6,2,5.35,74.0,71.7,79.05,56.06,Contract,E-commerce,Data Analyst,Software Developer,accounting java javascript,0,synthetic_longitudinal_derivation
TRN-SIH26135-037223,EMP-032057,2024-07-01,2024-07-05,1.97,4.99,1,5.17,76.6,56.3,100.0,44.52,Full-time,Logistics,Graphic Designer,Sales Executive,machine_learning networking power_bi,0,synthetic_longitudinal_derivation
TRN-SIH26135-037227,EMP-032058,2024-09-01,2024-09-26,2.96,4.73,0,5.85,95.6,68.6,100.0,51.33,Full-time,Banking & Finance,Healthcare Assistant,Support Engineer,accounting power_bi sales,0,synthetic_longitudinal_derivation
TRN-SIH26135-037228,EMP-032059,2024-11-01,2024-11-09,3.94,4.47,0,5.81,71.4,73.2,100.0,15.25,Part-time,E-commerce,Web Developer,Account Executive,python sales sql,0,synthetic_longitudinal_derivation
TRN-SIH26135-037229,EMP-032060,2024-12-01,2024-12-23,4.93,5.95,0,6.42,99.7,99.1,70.0,21.3,Self-employed,Telecom,Digital Marketing Executive,Software Developer,cybersecurity digital_marketing sql,0,synthetic_longitudinal_derivation
TRN-SIH26135-037230,EMP-032061,2024-06-01,2024-06-30,0.99,4.53,0,5.47,99.6,72.6,65.08,43.33,Full-time,IT Services,Cybersecurity Associate,Technician,autocad azure sales,0,synthetic_longitudinal_derivation
TRN-SIH26135-037232,EMP-032063,2024-09-01,2024-09-26,2.96,4.86,1,6.0,100.0,79.2,75.0,59.38,Full-time,Manufacturing,Cybersecurity Associate,Technician,azure excel react,0,synthetic_longitudinal_derivation
TRN-SIH26135-037233,EMP-032064,2024-11-01,2024-11-09,3.94,4.91,0,5.88,86.4,76.5,100.0,21.01,Self-employed,Education,Software Developer,Account Executive,digital_marketing linux sales,0,synthetic_longitudinal_derivation
TRN-SIH26135-037235,EMP-032066,2024-09-01,2024-09-08,0.99,4.24,1,5.86,78.5,80.7,100.0,45.86,Part-time,Manufacturing,Data Analyst,Healthcare Assistant,autocad aws react,0,synthetic_longitudinal_derivation
TRN-SIH26135-037237,EMP-032068,2024-12-01,2024-12-05,2.96,4.23,3,5.49,72.1,76.4,100.0,57.26,Contract,Healthcare,Sales Executive,Graphic Designer,linux power_bi sql,0,synthetic_longitudinal_derivation
TRN-SIH26135-037240,EMP-032070,2025-03-01,2025-03-16,4.93,4.46,1,5.16,76.8,70.8,72.53,48.62,Full-time,IT Services,Technician,Software Developer,excel power_bi sql,0,synthetic_longitudinal_derivation
TRN-SIH26135-037241,EMP-032071,2024-11-01,2024-11-30,0.99,4.2,2,5.64,100.0,69.7,100.0,34.34,Contract,E-commerce,Account Executive,Data Analyst,azure digital_marketing linux,1,synthetic_longitudinal_derivation
TRN-SIH26135-037242,EMP-032072,2025-01-01,2025-01-13,1.97,4.37,0,5.18,79.3,52.3,100.0,48.33,Apprenticeship,IT Services,Account Executive,Data Analyst,digital_marketing linux react,0,synthetic_longitudinal_derivation
TRN-SIH26135-037244,EMP-032073,2025-03-01,2025-03-11,2.96,4.15,1,5.65,64.2,69.7,100.0,74.51,Contract,Government Services,Account Executive,Cybersecurity Associate,azure healthcare_operations sales,0,synthetic_longitudinal_derivation
TRN-SIH26135-037245,EMP-032074,2025-04-01,2025-04-24,3.94,3.86,0,5.75,60.6,72.2,100.0,20.3,Full-time,Logistics,Data Analyst,Data Analyst,communication javascript react,0,synthetic_longitudinal_derivation
TRN-SIH26135-037247,EMP-032076,2025-02-01,2025-02-21,0.99,3.54,1,4.95,67.9,61.3,83.76,51.14,Contract,Banking & Finance,Technician,Software Developer,cybersecurity digital_marketing sql,0,synthetic_longitudinal_derivation
TRN-SIH26135-037248,EMP-032077,2025-04-01,2025-04-06,1.97,4.98,4,6.25,82.8,100.0,68.97,59.42,Self-employed,Manufacturing,Account Executive,Software Developer,accounting digital_marketing java,0,synthetic_longitudinal_derivation
TRN-SIH26135-037249,EMP-032078,2025-05-01,2025-05-20,2.96,5.03,1,6.26,91.6,89.9,76.19,55.37,Part-time,Banking & Finance,Digital Marketing Executive,Support Engineer,communication healthcare_operations sales,0,synthetic_longitudinal_derivation
TRN-SIH26135-037250,EMP-032079,2025-07-01,2025-07-03,3.94,5.82,2,6.66,98.3,100.0,100.0,40.44,Full-time,E-commerce,Technician,Healthcare Assistant,machine_learning networking power_bi,0,synthetic_longitudinal_derivation
TRN-SIH26135-037252,EMP-032081,2025-05-01,2025-05-02,0.99,4.73,1,6.02,78.5,83.7,71.72,23.02,Contract,Manufacturing,Digital Marketing Executive,Data Analyst,autocad aws python,0,synthetic_longitudinal_derivation
TRN-SIH26135-037253,EMP-032082,2025-06-01,2025-06-15,1.97,5.2,0,5.58,98.3,73.3,100.0,34.55,Self-employed,Education,Sales Executive,Cloud Associate,autocad cybersecurity sql,0,synthetic_longitudinal_derivation
TRN-SIH26135-037254,EMP-032083,2025-07-01,2025-07-29,2.96,4.99,0,6.38,94.3,100.0,80.0,43.87,Full-time,Logistics,Technician,Healthcare Assistant,cybersecurity excel machine_learning,0,synthetic_longitudinal_derivation
TRN-SIH26135-037255,EMP-032084,2025-09-01,2025-09-11,3.94,4.24,1,5.94,75.0,86.7,100.0,18.64,Self-employed,IT Services,Support Engineer,Data Analyst,digital_marketing healthcare_operations sales,0,synthetic_longitudinal_derivation
TRN-SIH26135-037256,EMP-032085,2025-10-01,2025-10-25,4.93,4.87,1,5.37,82.8,73.6,100.0,44.38,Full-time,Retail,Web Developer,Data Analyst,accounting communication javascript,0,synthetic_longitudinal_derivation
TRN-SIH26135-037257,EMP-032086,2025-07-01,2025-07-11,0.99,4.55,2,5.36,81.3,62.5,100.0,46.3,Full-time,Government Services,Cloud Associate,Digital Marketing Executive,autocad healthcare_operations power_bi,0,synthetic_longitudinal_derivation
TRN-SIH26135-037258,EMP-032087,2025-08-01,2025-08-24,1.97,3.07,0,4.91,72.7,40.9,75.0,40.96,Full-time,Manufacturing,Technician,Technician,azure excel sales,1,synthetic_longitudinal_derivation
TRN-SIH26135-037260,EMP-032088,2025-10-01,2025-10-20,2.96,4.59,0,6.28,100.0,77.6,100.0,54.08,Full-time,Retail,Data Analyst,Data Analyst,healthcare_operations java sales,0,synthetic_longitudinal_derivation
TRN-SIH26135-037261,EMP-032089,2025-12-01,2025-12-03,3.94,4.52,2,5.57,75.3,78.1,100.0,46.49,Full-time,E-commerce,Account Executive,Graphic Designer,accounting java sql,0,synthetic_longitudinal_derivation
TRN-SIH26135-037263,EMP-032090,2026-01-01,2026-01-29,4.93,4.37,1,5.35,69.9,84.3,66.12,17.78,Full-time,Education,Sales Executive,Cloud Associate,azure react sql,0,synthetic_longitudinal_derivation
TRN-SIH26135-037264,EMP-032091,2025-10-01,2025-10-15,0.99,4.77,0,5.57,80.8,77.7,62.32,15.45,Full-time,Telecom,Sales Executive,Technician,autocad cybersecurity react,0,synthetic_longitudinal_derivation
TRN-SIH26135-037265,EMP-032092,2025-11-01,2025-11-28,1.97,5.22,2,5.61,74.3,74.6,100.0,56.67,Full-time,E-commerce,Digital Marketing Executive,Data Analyst,autocad aws healthcare_operations,0,synthetic_longitudinal_derivation
TRN-SIH26135-037267,EMP-032094,2026-02-01,2026-02-24,3.94,5.24,0,6.47,70.6,100.0,65.84,58.62,Full-time,E-commerce,Software Developer,Software Developer,aws excel java,0,synthetic_longitudinal_derivation
TRN-SIH26135-037268,EMP-032095,2026-04-01,2026-04-09,4.93,5.92,0,5.71,80.5,78.5,100.0,34.88,Full-time,Government Services,Digital Marketing Executive,Software Developer,autocad aws machine_learning,0,synthetic_longitudinal_derivation
TRN-SIH26135-037269,EMP-032096,2025-12-01,2025-12-24,0.99,4.21,3,4.76,59.6,60.2,100.0,56.06,Apprenticeship,IT Services,Support Engineer,Graphic Designer,autocad azure sales,1,synthetic_longitudinal_derivation
TRN-SIH26135-037271,EMP-032097,2026-02-01,2026-02-19,1.97,5.5,3,5.82,84.7,85.2,60.0,63.64,Full-time,IT Services,Sales Executive,Cloud Associate,accounting aws java,0,synthetic_longitudinal_derivation
TRN-SIH26135-037272,EMP-032098,2026-04-01,2026-04-04,2.96,3.56,2,5.32,71.0,63.4,100.0,24.0,Full-time,Logistics,Digital Marketing Executive,Data Analyst,accounting autocad excel,0,synthetic_longitudinal_derivation
TRN-SIH26135-037273,EMP-032099,2026-05-01,2026-05-18,3.94,4.31,1,5.57,91.9,61.9,80.0,19.38,Full-time,Healthcare,Healthcare Assistant,Digital Marketing Executive,autocad excel python,0,synthetic_longitudinal_derivation
TRN-SIH26135-037275,EMP-032101,2024-03-01,2024-03-27,0.99,4.15,0,5.75,77.3,76.7,80.0,23.65,Full-time,Healthcare,Data Analyst,Account Executive,aws communication sql,0,synthetic_longitudinal_derivation
TRN-SIH26135-037276,EMP-032102,2024-05-01,2024-05-10,1.97,4.33,2,5.74,64.9,73.8,100.0,32.0,Full-time,Government Services,Account Executive,Web Developer,data_analysis java python,0,synthetic_longitudinal_derivation
TRN-SIH26135-037277,EMP-032103,2024-06-01,2024-06-23,2.96,3.86,0,5.54,81.5,74.6,60.25,57.55,Self-employed,Education,Support Engineer,Digital Marketing Executive,aws cybersecurity digital_marketing,0,synthetic_longitudinal_derivation
TRN-SIH26135-037278,EMP-032104,2024-08-01,2024-08-06,3.94,3.93,1,5.25,90.2,56.2,72.81,23.38,Apprenticeship,IT Services,Digital Marketing Executive,Account Executive,accounting healthcare_operations sql,0,synthetic_longitudinal_derivation
TRN-SIH26135-037279,EMP-032105,2024-09-01,2024-09-19,4.93,5.44,1,5.3,79.1,75.4,100.0,55.03,Part-time,Retail,Support Engineer,Data Analyst,cybersecurity healthcare_operations javascript,0,synthetic_longitudinal_derivation
TRN-SIH26135-037280,EMP-032106,2024-06-01,2024-06-05,0.99,5.1,2,5.99,83.3,90.3,100.0,38.73,Full-time,Government Services,Digital Marketing Executive,Software Developer,power_bi react sales,0,synthetic_longitudinal_derivation
TRN-SIH26135-037281,EMP-032107,2024-07-01,2024-07-19,1.97,4.51,3,5.19,68.8,56.9,100.0,21.09,Part-time,Telecom,Graphic Designer,Healthcare Assistant,linux networking sql,1,synthetic_longitudinal_derivation
TRN-SIH26135-037282,EMP-032108,2024-09-01,2024-09-01,2.96,3.56,0,5.41,76.9,55.1,100.0,41.3,Part-time,IT Services,Digital Marketing Executive,Data Analyst,digital_marketing java networking,0,synthetic_longitudinal_derivation
TRN-SIH26135-037283,EMP-032109,2024-10-01,2024-10-15,3.94,4.79,2,6.45,96.8,85.8,100.0,21.1,Full-time,Healthcare,Digital Marketing Executive,Software Developer,accounting aws azure,0,synthetic_longitudinal_derivation
TRN-SIH26135-037284,EMP-032110,2024-11-01,2024-11-28,4.93,3.58,2,4.24,66.5,44.7,100.0,28.7,Part-time,Logistics,Technician,Cybersecurity Associate,data_analysis excel java,0,synthetic_longitudinal_derivation
TRN-SIH26135-037285,EMP-032111,2024-08-01,2024-08-14,0.99,4.78,1,5.73,87.1,84.8,100.0,38.1,Full-time,Manufacturing,Support Engineer,Technician,accounting machine_learning sales,0,synthetic_longitudinal_derivation
TRN-SIH26135-037286,EMP-032112,2024-09-01,2024-09-27,1.97,4.7,1,5.86,79.8,85.5,100.0,59.8,Apprenticeship,Education,Sales Executive,Support Engineer,azure java python,0,synthetic_longitudinal_derivation
TRN-SIH26135-037287,EMP-032113,2024-11-01,2024-11-10,2.96,5.14,5,6.18,95.0,85.0,100.0,34.94,Apprenticeship,Education,Support Engineer,Sales Executive,aws healthcare_operations javascript,1,synthetic_longitudinal_derivation
TRN-SIH26135-037288,EMP-032114,2024-12-01,2024-12-24,3.94,4.69,0,5.86,79.2,75.5,66.73,26.28,Part-time,IT Services,Healthcare Assistant,Software Developer,healthcare_operations java power_bi,0,synthetic_longitudinal_derivation
TRN-SIH26135-037289,EMP-032115,2025-02-01,2025-02-06,4.93,5.6,0,5.73,86.0,80.2,75.0,34.75,Full-time,Retail,Web Developer,Technician,data_analysis excel linux,0,synthetic_longitudinal_derivation
TRN-SIH26135-037290,EMP-032116,2024-10-01,2024-10-23,0.99,4.74,0,5.99,92.3,77.0,100.0,30.23,Contract,Logistics,Technician,Graphic Designer,machine_learning power_bi sql,0,synthetic_longitudinal_derivation
TRN-SIH26135-037291,EMP-032117,2024-12-01,2024-12-06,1.97,3.21,0,5.27,80.8,68.0,100.0,52.42,Full-time,IT Services,Healthcare Assistant,Software Developer,autocad cybersecurity react,0,synthetic_longitudinal_derivation
TRN-SIH26135-037292,EMP-032118,2025-01-01,2025-01-19,2.96,4.59,0,5.11,68.9,59.0,73.63,33.14,Part-time,Manufacturing,Digital Marketing Executive,Data Analyst,communication python react,0,synthetic_longitudinal_derivation
TRN-SIH26135-037293,EMP-032119,2025-03-01,2025-03-04,3.94,4.34,0,4.99,68.2,51.3,48.29,59.38,Full-time,Healthcare,Software Developer,Software Developer,java machine_learning python,0,synthetic_longitudinal_derivation
TRN-SIH26135-037294,EMP-032120,2025-04-01,2025-04-17,4.93,5.62,0,5.59,82.0,82.7,100.0,35.96,Contract,Education,Technician,Cybersecurity Associate,communication java react,0,synthetic_longitudinal_derivation
TRN-SIH26135-037295,EMP-032121,2025-01-01,2025-01-01,0.99,5.15,0,5.54,63.6,77.0,100.0,40.85,Full-time,IT Services,Account Executive,Healthcare Assistant,accounting react sql,0,synthetic_longitudinal_derivation
TRN-SIH26135-037297,EMP-032122,2025-02-01,2025-02-27,1.97,4.72,3,5.39,90.0,53.1,100.0,53.51,Part-time,IT Services,Support Engineer,Healthcare Assistant,accounting javascript machine_learning,0,synthetic_longitudinal_derivation
TRN-SIH26135-037298,EMP-032123,2025-04-01,2025-04-12,2.96,5.31,0,6.58,92.4,92.7,85.0,46.11,Full-time,Banking & Finance,Graphic Designer,Sales Executive,excel linux networking,0,synthetic_longitudinal_derivation
TRN-SIH26135-037299,EMP-032124,2025-05-01,2025-05-26,3.94,4.64,0,5.32,65.3,72.4,100.0,42.36,Apprenticeship,Government Services,Software Developer,Graphic Designer,cybersecurity javascript sql,0,synthetic_longitudinal_derivation
TRN-SIH26135-037300,EMP-032125,2025-07-01,2025-07-09,4.93,3.63,1,5.03,81.4,67.1,74.84,64.47,Full-time,Telecom,Software Developer,Digital Marketing Executive,accounting communication java,0,synthetic_longitudinal_derivation
TRN-SIH26135-037301,EMP-032126,2025-03-01,2025-03-25,0.99,4.49,3,5.78,99.1,78.9,100.0,50.81,Apprenticeship,Logistics,Web Developer,Software Developer,communication cybersecurity excel,0,synthetic_longitudinal_derivation
TRN-SIH26135-037302,EMP-032127,2025-05-01,2025-05-08,1.97,4.07,0,5.34,68.7,65.9,100.0,17.99,Full-time,Retail,Cybersecurity Associate,Data Analyst,aws communication excel,0,synthetic_longitudinal_derivation
TRN-SIH26135-037303,EMP-032128,2025-06-01,2025-06-21,2.96,4.6,1,5.95,84.5,76.8,100.0,30.39,Full-time,Manufacturing,Sales Executive,Web Developer,communication data_analysis power_bi,0,synthetic_longitudinal_derivation
TRN-SIH26135-037305,EMP-032130,2025-09-01,2025-09-17,4.93,4.89,1,5.76,70.6,84.7,100.0,33.73,Contract,Banking & Finance,Digital Marketing Executive,Digital Marketing Executive,autocad azure linux,0,synthetic_longitudinal_derivation
TRN-SIH26135-037306,EMP-032131,2025-03-01,2025-03-25,0.99,5.13,2,5.88,99.2,89.1,100.0,28.89,Full-time,Education,Digital Marketing Executive,Account Executive,autocad machine_learning sql,0,synthetic_longitudinal_derivation
TRN-SIH26135-037308,EMP-032132,2025-05-01,2025-05-21,1.97,5.32,2,5.53,62.2,82.6,72.4,30.0,Full-time,Logistics,Cybersecurity Associate,Technician,digital_marketing networking power_bi,0,synthetic_longitudinal_derivation
TRN-SIH26135-037309,EMP-032133,2025-07-01,2025-07-04,2.96,3.58,3,5.32,66.2,65.6,100.0,47.06,Full-time,Manufacturing,Healthcare Assistant,Sales Executive,cybersecurity digital_marketing java,0,synthetic_longitudinal_derivation
TRN-SIH26135-037310,EMP-032134,2025-08-01,2025-08-17,3.94,4.1,2,6.05,95.5,79.9,65.0,44.26,Full-time,Retail,Cybersecurity Associate,Software Developer,digital_marketing healthcare_operations java,0,synthetic_longitudinal_derivation
TRN-SIH26135-037311,EMP-032135,2025-09-01,2025-09-30,4.93,4.31,2,5.09,85.8,57.9,83.66,40.41,Self-employed,Education,Web Developer,Account Executive,autocad communication sql,0,synthetic_longitudinal_derivation
TRN-SIH26135-037312,EMP-032136,2025-06-01,2025-06-16,0.99,4.37,2,5.65,62.0,78.7,100.0,40.37,Full-time,IT Services,Software Developer,Data Analyst,data_analysis healthcare_operations linux,0,synthetic_longitudinal_derivation
TRN-SIH26135-037313,EMP-032137,2025-07-01,2025-07-30,1.97,4.65,1,5.9,75.5,76.1,75.0,45.8,Part-time,Retail,Graphic Designer,Web Developer,digital_marketing sales sql,0,synthetic_longitudinal_derivation
TRN-SIH26135-037314,EMP-032138,2025-09-01,2025-09-12,2.96,4.93,0,5.51,76.5,75.5,100.0,52.75,Contract,IT Services,Cybersecurity Associate,Data Analyst,autocad azure react,0,synthetic_longitudinal_derivation
TRN-SIH26135-037315,EMP-032139,2025-10-01,2025-10-26,3.94,4.1,1,5.37,84.2,63.5,100.0,34.5,Apprenticeship,E-commerce,Cloud Associate,Software Developer,cybersecurity digital_marketing machine_learning,0,synthetic_longitudinal_derivation
TRN-SIH26135-037317,EMP-032140,2025-12-01,2025-12-22,4.93,5.62,1,5.46,100.0,73.5,66.85,16.95,Self-employed,Healthcare,Healthcare Assistant,Data Analyst,azure data_analysis sql,0,synthetic_longitudinal_derivation
TRN-SIH26135-037318,EMP-032141,2025-09-01,2025-09-07,0.99,4.6,1,6.34,93.4,100.0,65.0,42.37,Self-employed,Banking & Finance,Account Executive,Graphic Designer,cybersecurity digital_marketing networking,0,synthetic_longitudinal_derivation
TRN-SIH26135-037320,EMP-032142,2025-11-01,2025-11-03,1.97,4.47,0,5.42,79.0,61.9,80.0,70.71,Full-time,Logistics,Support Engineer,Healthcare Assistant,azure excel python,0,synthetic_longitudinal_derivation
TRN-SIH26135-037321,EMP-032143,2025-12-01,2025-12-17,2.96,4.64,4,5.88,79.2,72.9,100.0,56.86,Full-time,Manufacturing,Cybersecurity Associate,Software Developer,accounting aws azure,0,synthetic_longitudinal_derivation
TRN-SIH26135-037322,EMP-032144,2026-01-01,2026-01-30,3.94,3.99,0,5.75,81.1,64.1,70.6,70.8,Full-time,Healthcare,Graphic Designer,Healthcare Assistant,communication power_bi python,0,synthetic_longitudinal_derivation
TRN-SIH26135-037325,EMP-032146,2025-12-01,2025-12-12,0.99,4.7,1,4.87,62.5,60.2,100.0,56.8,Full-time,Healthcare,Cybersecurity Associate,Sales Executive,azure data_analysis python,0,synthetic_longitudinal_derivation
TRN-SIH26135-037326,EMP-032147,2026-01-01,2026-01-25,1.97,5.87,0,5.8,82.7,82.1,100.0,45.71,Full-time,E-commerce,Support Engineer,Data Analyst,azure cybersecurity healthcare_operations,0,synthetic_longitudinal_derivation
TRN-SIH26135-037327,EMP-032148,2026-03-01,2026-03-10,2.96,4.69,2,5.62,65.6,74.7,100.0,35.85,Full-time,Manufacturing,Technician,Sales Executive,data_analysis power_bi sql,0,synthetic_longitudinal_derivation
TRN-SIH26135-037328,EMP-032149,2026-04-01,2026-04-23,3.94,4.54,1,5.97,83.8,78.0,100.0,40.24,Full-time,Retail,Sales Executive,Software Developer,cybersecurity digital_marketing networking,0,synthetic_longitudinal_derivation
