Trainee_ID,Skill,Assessment_Date,Evidence_Source,Proficiency
TRN-SIH26135-043275,linux,2024-08-09,legacy_skill_assessment,42.3
TRN-SIH26135-043276,cybersecurity,2024-08-22,legacy_skill_assessment,85.0
TRN-SIH26135-043276,linux,2024-09-05,legacy_skill_assessment,88.0
TRN-SIH26135-043276,power bi,2024-08-29,legacy_skill_assessment,81.0
TRN-SIH26135-043277,aws,2024-09-04,legacy_skill_assessment,65.1
TRN-SIH26135-043277,communication,2024-09-11,legacy_skill_assessment,61.1
TRN-SIH26135-043277,excel,2024-09-18,legacy_skill_assessment,68.1
TRN-SIH26135-043278,power bi,2024-10-01,legacy_skill_assessment,58.8
TRN-SIH26135-043278,python,2024-09-24,legacy_skill_assessment,51.8
TRN-SIH26135-043278,sales,2024-09-17,legacy_skill_assessment,55.8
TRN-SIH26135-043279,autocad,2024-09-30,legacy_skill_assessment,62.5
TRN-SIH26135-043279,javascript,2024-10-14,legacy_skill_assessment,65.5
TRN-SIH26135-043279,sales,2024-10-07,legacy_skill_assessment,58.5
TRN-SIH26135-043280,aws,2024-10-13,legacy_skill_assessment,52.9
TRN-SIH26135-043280,java,2024-10-20,legacy_skill_assessment,48.9
TRN-SIH26135-043280,javascript,2024-10-27,legacy_skill_assessment,55.9
TRN-SIH26135-043281,autocad,2024-10-26,legacy_skill_assessment,69.9
TRN-SIH26135-043281,python,2024-11-02,legacy_skill_assessment,65.9
TRN-SIH26135-043281,react,2024-11-09,legacy_skill_assessment,72.9
TRN-SIH26135-043282,java,2024-11-22,legacy_skill_assessment,73.6
TRN-SIH26135-043282,linux,2024-11-15,legacy_skill_assessment,66.6
TRN-SIH26135-043282,react,2024-11-08,legacy_skill_assessment,70.6
TRN-SIH26135-043283,accounting,2024-11-21,legacy_skill_assessment,74.7
TRN-SIH26135-043283,networking,2024-11-28,legacy_skill_assessment,70.7
TRN-SIH26135-043283,sales,2024-12-05,legacy_skill_assessment,77.7
TRN-SIH26135-043284,autocad,2024-12-04,legacy_skill_assessment,60.7
TRN-SIH26135-043284,aws,2024-12-11,legacy_skill_assessment,56.7
TRN-SIH26135-043284,python,2024-12-18,legacy_skill_assessment,63.7
TRN-SIH26135-043285,azure,2024-12-17,legacy_skill_assessment,63.8
TRN-SIH26135-043285,javascript,2024-12-24,legacy_skill_assessment,59.8
TRN-SIH26135-043285,sql,2024-12-31,legacy_skill_assessment,66.8
TRN-SIH26135-043286,communication,2024-12-30,legacy_skill_assessment,69.9
TRN-SIH26135-043286,healthcare operations,2025-01-13,legacy_skill_assessment,72.9
TRN-SIH26135-043286,machine learning,2025-01-06,legacy_skill_assessment,65.9
TRN-SIH26135-043287,cybersecurity,2025-01-12,legacy_skill_assessment,50.3
TRN-SIH26135-043287,power bi,2025-01-19,legacy_skill_assessment,46.3
TRN-SIH26135-043287,react,2025-01-26,legacy_skill_assessment,53.3
TRN-SIH26135-043288,cybersecurity,2025-02-08,legacy_skill_assessment,24.0
TRN-SIH26135-043288,data analysis,2025-02-01,legacy_skill_assessment,17.0
TRN-SIH26135-043288,power bi,2025-01-25,legacy_skill_assessment,21.0
TRN-SIH26135-043289,accounting,2025-02-07,legacy_skill_assessment,95.3
TRN-SIH26135-043289,azure,2025-02-21,legacy_skill_assessment,98.3
TRN-SIH26135-043289,react,2025-02-14,legacy_skill_assessment,91.3
TRN-SIH26135-043290,java,2025-03-06,legacy_skill_assessment,73.6
TRN-SIH26135-043290,python,2025-02-27,legacy_skill_assessment,66.6
TRN-SIH26135-043290,react,2025-02-20,legacy_skill_assessment,70.6
TRN-SIH26135-043291,autocad,2025-03-19,legacy_skill_assessment,53.1
TRN-SIH26135-043291,azure,2025-03-05,legacy_skill_assessment,50.1
TRN-SIH26135-043291,digital marketing,2025-03-12,legacy_skill_assessment,46.1
TRN-SIH26135-043292,healthcare operations,2025-04-01,legacy_skill_assessment,63.7
TRN-SIH26135-043292,javascript,2025-03-18,legacy_skill_assessment,60.7
TRN-SIH26135-043292,react,2025-03-25,legacy_skill_assessment,56.7
TRN-SIH26135-043293,communication,2025-04-07,legacy_skill_assessment,52.5
TRN-SIH26135-043293,cybersecurity,2025-03-31,legacy_skill_assessment,56.5
TRN-SIH26135-043293,sql,2025-04-14,legacy_skill_assessment,59.5
TRN-SIH26135-043294,autocad,2025-04-27,legacy_skill_assessment,55.1
TRN-SIH26135-043294,javascript,2025-04-13,legacy_skill_assessment,52.1
TRN-SIH26135-043294,sales,2025-04-20,legacy_skill_assessment,48.1
TRN-SIH26135-043295,autocad,2025-05-10,legacy_skill_assessment,60.4
TRN-SIH26135-043295,aws,2025-05-03,legacy_skill_assessment,53.4
TRN-SIH26135-043295,cybersecurity,2025-04-26,legacy_skill_assessment,57.4
TRN-SIH26135-043296,communication,2025-05-16,legacy_skill_assessment,40.9
TRN-SIH26135-043296,cybersecurity,2025-05-09,legacy_skill_assessment,44.9
TRN-SIH26135-043296,java,2025-05-23,legacy_skill_assessment,47.9
TRN-SIH26135-043297,data analysis,2025-06-05,legacy_skill_assessment,66.6
TRN-SIH26135-043297,excel,2025-05-29,legacy_skill_assessment,59.6
TRN-SIH26135-043297,sql,2025-05-22,legacy_skill_assessment,63.6
TRN-SIH26135-043298,autocad,2025-06-18,legacy_skill_assessment,57.9
TRN-SIH26135-043298,cybersecurity,2025-06-04,legacy_skill_assessment,54.9
TRN-SIH26135-043298,react,2025-06-11,legacy_skill_assessment,50.9
TRN-SIH26135-043299,azure,2025-06-24,legacy_skill_assessment,73.0
TRN-SIH26135-043299,cybersecurity,2025-07-01,legacy_skill_assessment,80.0
TRN-SIH26135-043299,linux,2025-06-17,legacy_skill_assessment,77.0
TRN-SIH26135-043300,excel,2025-07-07,legacy_skill_assessment,80.7
TRN-SIH26135-043300,machine learning,2025-07-14,legacy_skill_assessment,87.7
TRN-SIH26135-043300,sales,2025-06-30,legacy_skill_assessment,84.7
TRN-SIH26135-043301,azure,2025-07-27,legacy_skill_assessment,81.1
TRN-SIH26135-043301,excel,2025-07-13,legacy_skill_assessment,78.1
TRN-SIH26135-043301,power bi,2025-07-20,legacy_skill_assessment,74.1
TRN-SIH26135-043302,excel,2025-08-09,legacy_skill_assessment,60.2
TRN-SIH26135-043302,healthcare operations,2025-08-02,legacy_skill_assessment,53.2
TRN-SIH26135-043302,react,2025-07-26,legacy_skill_assessment,57.2
TRN-SIH26135-043303,aws,2025-08-08,legacy_skill_assessment,57.2
TRN-SIH26135-043303,machine learning,2025-08-15,legacy_skill_assessment,53.2
TRN-SIH26135-043303,react,2025-08-22,legacy_skill_assessment,60.2
TRN-SIH26135-043304,javascript,2025-08-21,legacy_skill_assessment,51.9
TRN-SIH26135-043304,python,2025-09-04,legacy_skill_assessment,54.9
TRN-SIH26135-043304,sales,2025-08-28,legacy_skill_assessment,47.9
TRN-SIH26135-043305,azure,2025-09-03,legacy_skill_assessment,77.2
TRN-SIH26135-043305,cybersecurity,2025-09-17,legacy_skill_assessment,80.2
TRN-SIH26135-043305,java,2025-09-10,legacy_skill_assessment,73.2
TRN-SIH26135-043306,data analysis,2025-09-16,legacy_skill_assessment,63.7
TRN-SIH26135-043306,machine learning,2025-09-30,legacy_skill_assessment,66.7
TRN-SIH26135-043306,power bi,2025-09-23,legacy_skill_assessment,59.7
TRN-SIH26135-043307,java,2025-10-06,legacy_skill_assessment,54.6
TRN-SIH26135-043307,react,2025-10-13,legacy_skill_assessment,61.6
TRN-SIH26135-043307,sales,2025-09-29,legacy_skill_assessment,58.6
TRN-SIH26135-043308,cybersecurity,2025-10-12,legacy_skill_assessment,43.3
TRN-SIH26135-043308,data analysis,2025-10-26,legacy_skill_assessment,46.3
TRN-SIH26135-043308,javascript,2025-10-19,legacy_skill_assessment,39.3
TRN-SIH26135-043309,machine learning,2025-10-25,legacy_skill_assessment,65.5
TRN-SIH26135-043309,power bi,2025-11-08,legacy_skill_assessment,68.5
TRN-SIH26135-043309,sales,2025-11-01,legacy_skill_assessment,61.5
TRN-SIH26135-043310,accounting,2025-11-07,legacy_skill_assessment,81.2
TRN-SIH26135-043310,cybersecurity,2025-11-14,legacy_skill_assessment,77.2
TRN-SIH26135-043310,excel,2025-11-21,legacy_skill_assessment,84.2
TRN-SIH26135-043311,aws,2025-12-04,legacy_skill_assessment,73.5
TRN-SIH26135-043311,digital marketing,2025-11-27,legacy_skill_assessment,66.5
TRN-SIH26135-043311,healthcare operations,2025-11-20,legacy_skill_assessment,70.5
TRN-SIH26135-043312,azure,2023-12-21,legacy_skill_assessment,56.1
TRN-SIH26135-043312,data analysis,2023-12-28,legacy_skill_assessment,63.1
TRN-SIH26135-043312,machine learning,2023-12-14,legacy_skill_assessment,60.1
TRN-SIH26135-043313,aws,2024-01-03,legacy_skill_assessment,49.7
TRN-SIH26135-043313,cybersecurity,2024-01-10,legacy_skill_assessment,56.7
TRN-SIH26135-043313,linux,2023-12-27,legacy_skill_assessment,53.7
TRN-SIH26135-043314,cybersecurity,2024-01-09,legacy_skill_assessment,67.0
TRN-SIH26135-043314,javascript,2024-01-23,legacy_skill_assessment,70.0
TRN-SIH26135-043314,networking,2024-01-16,legacy_skill_assessment,63.0
TRN-SIH26135-043315,cybersecurity,2024-01-29,legacy_skill_assessment,49.4
TRN-SIH26135-043315,linux,2024-02-05,legacy_skill_assessment,56.4
TRN-SIH26135-043315,networking,2024-01-22,legacy_skill_assessment,53.4
TRN-SIH26135-043316,autocad,2024-02-18,legacy_skill_assessment,66.9
TRN-SIH26135-043316,data analysis,2024-02-04,legacy_skill_assessment,63.9
TRN-SIH26135-043316,digital marketing,2024-02-11,legacy_skill_assessment,59.9
TRN-SIH26135-043317,aws,2024-02-17,legacy_skill_assessment,56.8
TRN-SIH26135-043317,data analysis,2024-02-24,legacy_skill_assessment,52.8
TRN-SIH26135-043317,java,2024-03-02,legacy_skill_assessment,59.8
TRN-SIH26135-043318,excel,2024-03-01,legacy_skill_assessment,55.1
TRN-SIH26135-043318,healthcare operations,2024-03-08,legacy_skill_assessment,51.1
TRN-SIH26135-043318,java,2024-03-15,legacy_skill_assessment,58.1
TRN-SIH26135-043319,accounting,2024-03-21,legacy_skill_assessment,68.2
TRN-SIH26135-043319,aws,2024-03-28,legacy_skill_assessment,75.2
TRN-SIH26135-043319,communication,2024-03-14,legacy_skill_assessment,72.2
TRN-SIH26135-043320,data analysis,2024-03-27,legacy_skill_assessment,57.5
TRN-SIH26135-043320,java,2024-04-03,legacy_skill_assessment,53.5
TRN-SIH26135-043320,react,2024-04-10,legacy_skill_assessment,60.5
TRN-SIH26135-043321,azure,2024-04-16,legacy_skill_assessment,59.3
TRN-SIH26135-043321,communication,2024-04-23,legacy_skill_assessment,66.3
TRN-SIH26135-043321,digital marketing,2024-04-09,legacy_skill_assessment,63.3
TRN-SIH26135-043322,autocad,2024-04-29,legacy_skill_assessment,27.1
TRN-SIH26135-043322,digital marketing,2024-05-06,legacy_skill_assessment,34.1
TRN-SIH26135-043322,linux,2024-04-22,legacy_skill_assessment,31.1
TRN-SIH26135-043323,python,2024-05-12,legacy_skill_assessment,97.0
TRN-SIH26135-043323,react,2024-05-19,legacy_skill_assessment,100.0
TRN-SIH26135-043323,sql,2024-05-05,legacy_skill_assessment,100.0
TRN-SIH26135-043324,communication,2024-05-18,legacy_skill_assessment,85.2
TRN-SIH26135-043324,digital marketing,2024-06-01,legacy_skill_assessment,88.2
TRN-SIH26135-043324,sales,2024-05-25,legacy_skill_assessment,81.2
TRN-SIH26135-043325,communication,2024-06-07,legacy_skill_assessment,55.9
TRN-SIH26135-043325,data analysis,2024-05-31,legacy_skill_assessment,59.9
TRN-SIH26135-043325,machine learning,2024-06-14,legacy_skill_assessment,62.9
TRN-SIH26135-043326,aws,2024-06-13,legacy_skill_assessment,65.3
TRN-SIH26135-043326,networking,2024-06-20,legacy_skill_assessment,61.3
TRN-SIH26135-043326,python,2024-06-27,legacy_skill_assessment,68.3
TRN-SIH26135-043327,aws,2024-06-26,legacy_skill_assessment,69.1
TRN-SIH26135-043327,azure,2024-07-10,legacy_skill_assessment,72.1
TRN-SIH26135-043327,sales,2024-07-03,legacy_skill_assessment,65.1
TRN-SIH26135-043328,azure,2024-07-23,legacy_skill_assessment,73.2
TRN-SIH26135-043328,excel,2024-07-16,legacy_skill_assessment,66.2
TRN-SIH26135-043328,python,2024-07-09,legacy_skill_assessment,70.2
TRN-SIH26135-043329,cybersecurity,2024-07-29,legacy_skill_assessment,41.8
TRN-SIH26135-043329,machine learning,2024-07-22,legacy_skill_assessment,45.8
TRN-SIH26135-043329,python,2024-08-05,legacy_skill_assessment,48.8
TRN-SIH26135-043330,data analysis,2024-08-04,legacy_skill_assessment,46.9
TRN-SIH26135-043330,excel,2024-08-18,legacy_skill_assessment,49.9
TRN-SIH26135-043330,sales,2024-08-11,legacy_skill_assessment,42.9
TRN-SIH26135-043331,cybersecurity,2024-08-24,legacy_skill_assessment,73.9
TRN-SIH26135-043331,sales,2024-08-31,legacy_skill_assessment,80.9
TRN-SIH26135-043331,sql,2024-08-17,legacy_skill_assessment,77.9
TRN-SIH26135-043332,azure,2024-09-13,legacy_skill_assessment,60.8
TRN-SIH26135-043332,communication,2024-09-06,legacy_skill_assessment,53.8
TRN-SIH26135-043332,power bi,2024-08-30,legacy_skill_assessment,57.8
TRN-SIH26135-043333,excel,2024-09-26,legacy_skill_assessment,53.0
TRN-SIH26135-043333,python,2024-09-12,legacy_skill_assessment,50.0
TRN-SIH26135-043333,react,2024-09-19,legacy_skill_assessment,46.0
TRN-SIH26135-043334,azure,2024-09-25,legacy_skill_assessment,67.5
TRN-SIH26135-043334,data analysis,2024-10-09,legacy_skill_assessment,70.5
TRN-SIH26135-043334,machine learning,2024-10-02,legacy_skill_assessment,63.5
TRN-SIH26135-043335,excel,2024-10-08,legacy_skill_assessment,66.8
TRN-SIH26135-043335,java,2024-10-22,legacy_skill_assessment,69.8
TRN-SIH26135-043335,networking,2024-10-15,legacy_skill_assessment,62.8
TRN-SIH26135-043336,aws,2024-10-28,legacy_skill_assessment,61.5
TRN-SIH26135-043336,javascript,2024-10-21,legacy_skill_assessment,65.5
TRN-SIH26135-043336,sql,2024-11-04,legacy_skill_assessment,68.5
TRN-SIH26135-043337,aws,2024-11-03,legacy_skill_assessment,53.8
TRN-SIH26135-043337,python,2024-11-17,legacy_skill_assessment,56.8
TRN-SIH26135-043337,sales,2024-11-10,legacy_skill_assessment,49.8
TRN-SIH26135-043338,accounting,2024-11-16,legacy_skill_assessment,73.5
TRN-SIH26135-043338,autocad,2024-11-23,legacy_skill_assessment,69.5
TRN-SIH26135-043338,react,2024-11-30,legacy_skill_assessment,76.5
TRN-SIH26135-043339,healthcare operations,2024-11-29,legacy_skill_assessment,84.5
TRN-SIH26135-043339,linux,2024-12-06,legacy_skill_assessment,80.5
TRN-SIH26135-043339,sql,2024-12-13,legacy_skill_assessment,87.5
TRN-SIH26135-043340,aws,2024-12-12,legacy_skill_assessment,83.8
TRN-SIH26135-043340,networking,2024-12-26,legacy_skill_assessment,86.8
TRN-SIH26135-043340,power bi,2024-12-19,legacy_skill_assessment,79.8
TRN-SIH26135-043341,aws,2025-01-01,legacy_skill_assessment,41.3
TRN-SIH26135-043341,data analysis,2025-01-08,legacy_skill_assessment,48.3
TRN-SIH26135-043341,python,2024-12-25,legacy_skill_assessment,45.3
TRN-SIH26135-043342,azure,2025-01-14,legacy_skill_assessment,56.5
TRN-SIH26135-043342,javascript,2025-01-07,legacy_skill_assessment,60.5
TRN-SIH26135-043342,react,2025-01-21,legacy_skill_assessment,63.5
TRN-SIH26135-043343,digital marketing,2025-01-27,legacy_skill_assessment,84.2
TRN-SIH26135-043343,javascript,2025-01-20,legacy_skill_assessment,88.2
TRN-SIH26135-043343,machine learning,2025-02-03,legacy_skill_assessment,91.2
TRN-SIH26135-043344,aws,2025-02-16,legacy_skill_assessment,60.7
TRN-SIH26135-043344,digital marketing,2025-02-09,legacy_skill_assessment,53.7
TRN-SIH26135-043344,linux,2025-02-02,legacy_skill_assessment,57.7
TRN-SIH26135-043345,communication,2025-02-15,legacy_skill_assessment,59.1
TRN-SIH26135-043345,cybersecurity,2025-03-01,legacy_skill_assessment,62.1
TRN-SIH26135-043345,sql,2025-02-22,legacy_skill_assessment,55.1
TRN-SIH26135-043346,aws,2025-02-28,legacy_skill_assessment,44.7
TRN-SIH26135-043346,cybersecurity,2025-03-07,legacy_skill_assessment,40.7
TRN-SIH26135-043346,sales,2025-03-14,legacy_skill_assessment,47.7
TRN-SIH26135-043347,accounting,2025-03-20,legacy_skill_assessment,69.9
TRN-SIH26135-043347,autocad,2025-03-13,legacy_skill_assessment,73.9
TRN-SIH26135-043347,networking,2025-03-27,legacy_skill_assessment,76.9
TRN-SIH26135-043348,communication,2025-04-02,legacy_skill_assessment,71.0
TRN-SIH26135-043348,data analysis,2025-03-26,legacy_skill_assessment,75.0
TRN-SIH26135-043348,javascript,2025-04-09,legacy_skill_assessment,78.0
TRN-SIH26135-043349,autocad,2025-04-15,legacy_skill_assessment,81.5
TRN-SIH26135-043349,data analysis,2025-04-08,legacy_skill_assessment,85.5
TRN-SIH26135-043349,networking,2025-04-22,legacy_skill_assessment,88.5
TRN-SIH26135-043350,autocad,2025-04-21,legacy_skill_assessment,53.7
TRN-SIH26135-043350,cybersecurity,2025-05-05,legacy_skill_assessment,56.7
TRN-SIH26135-043350,python,2025-04-28,legacy_skill_assessment,49.7
TRN-SIH26135-043351,cybersecurity,2025-05-11,legacy_skill_assessment,60.5
TRN-SIH26135-043351,javascript,2025-05-04,legacy_skill_assessment,64.5
TRN-SIH26135-043351,python,2025-05-18,legacy_skill_assessment,67.5
TRN-SIH26135-043352,autocad,2025-05-17,legacy_skill_assessment,79.0
TRN-SIH26135-043352,power bi,2025-05-31,legacy_skill_assessment,82.0
TRN-SIH26135-043352,react,2025-05-24,legacy_skill_assessment,75.0
TRN-SIH26135-043353,azure,2025-06-13,legacy_skill_assessment,85.5
TRN-SIH26135-043353,cybersecurity,2025-05-30,legacy_skill_assessment,82.5
TRN-SIH26135-043353,data analysis,2025-06-06,legacy_skill_assessment,78.5
TRN-SIH26135-043354,aws,2025-06-19,legacy_skill_assessment,65.6
TRN-SIH26135-043354,machine learning,2025-06-26,legacy_skill_assessment,72.6
TRN-SIH26135-043354,power bi,2025-06-12,legacy_skill_assessment,69.6
TRN-SIH26135-043355,aws,2025-07-02,legacy_skill_assessment,67.1
TRN-SIH26135-043355,azure,2025-07-09,legacy_skill_assessment,74.1
TRN-SIH26135-043355,machine learning,2025-06-25,legacy_skill_assessment,71.1
TRN-SIH26135-043356,javascript,2025-07-15,legacy_skill_assessment,46.7
TRN-SIH26135-043356,python,2025-07-08,legacy_skill_assessment,50.7
TRN-SIH26135-043356,sales,2025-07-22,legacy_skill_assessment,53.7
TRN-SIH26135-043357,digital marketing,2025-07-28,legacy_skill_assessment,57.4
TRN-SIH26135-043357,healthcare operations,2025-08-04,legacy_skill_assessment,64.4
TRN-SIH26135-043357,java,2025-07-21,legacy_skill_assessment,61.4
TRN-SIH26135-043358,data analysis,2025-08-17,legacy_skill_assessment,71.4
TRN-SIH26135-043358,digital marketing,2025-08-10,legacy_skill_assessment,64.4
TRN-SIH26135-043358,sql,2025-08-03,legacy_skill_assessment,68.4
TRN-SIH26135-043359,autocad,2025-08-16,legacy_skill_assessment,66.2
TRN-SIH26135-043359,networking,2025-08-30,legacy_skill_assessment,69.2
TRN-SIH26135-043359,python,2025-08-23,legacy_skill_assessment,62.2
TRN-SIH26135-043360,digital marketing,2025-08-29,legacy_skill_assessment,64.4
TRN-SIH26135-043360,react,2025-09-05,legacy_skill_assessment,60.4
TRN-SIH26135-043360,sales,2025-09-12,legacy_skill_assessment,67.4
TRN-SIH26135-043361,aws,2025-09-25,legacy_skill_assessment,49.4
TRN-SIH26135-043361,excel,2025-09-11,legacy_skill_assessment,46.4
TRN-SIH26135-043361,networking,2025-09-18,legacy_skill_assessment,42.4
TRN-SIH26135-043362,java,2025-09-24,legacy_skill_assessment,60.3
TRN-SIH26135-043362,machine learning,2025-10-01,legacy_skill_assessment,56.3
TRN-SIH26135-043362,python,2025-10-08,legacy_skill_assessment,63.3
TRN-SIH26135-043363,accounting,2025-10-07,legacy_skill_assessment,65.3
TRN-SIH26135-043363,javascript,2025-10-14,legacy_skill_assessment,61.3
TRN-SIH26135-043363,power bi,2025-10-21,legacy_skill_assessment,68.3
TRN-SIH26135-043364,communication,2025-11-03,legacy_skill_assessment,59.3
TRN-SIH26135-043364,data analysis,2025-10-20,legacy_skill_assessment,56.3
TRN-SIH26135-043364,healthcare operations,2025-10-27,legacy_skill_assessment,52.3
TRN-SIH26135-043365,azure,2025-11-02,legacy_skill_assessment,66.0
TRN-SIH26135-043365,healthcare operations,2025-11-16,legacy_skill_assessment,69.0
TRN-SIH26135-043365,react,2025-11-09,legacy_skill_assessment,62.0
TRN-SIH26135-043366,accounting,2025-11-29,legacy_skill_assessment,66.1
TRN-SIH26135-043366,javascript,2025-11-22,legacy_skill_assessment,59.1
TRN-SIH26135-043366,networking,2025-11-15,legacy_skill_assessment,63.1
TRN-SIH26135-043367,data analysis,2025-11-28,legacy_skill_assessment,81.1
TRN-SIH26135-043367,machine learning,2025-12-05,legacy_skill_assessment,77.1
TRN-SIH26135-043367,sql,2025-12-12,legacy_skill_assessment,84.1
TRN-SIH26135-043368,azure,2023-12-22,legacy_skill_assessment,77.7
TRN-SIH26135-043368,excel,2023-12-29,legacy_skill_assessment,73.7
TRN-SIH26135-043368,networking,2024-01-05,legacy_skill_assessment,80.7
TRN-SIH26135-043369,data analysis,2024-01-18,legacy_skill_assessment,52.8
TRN-SIH26135-043369,java,2024-01-11,legacy_skill_assessment,45.8
TRN-SIH26135-043369,react,2024-01-04,legacy_skill_assessment,49.8
TRN-SIH26135-043370,healthcare operations,2024-01-17,legacy_skill_assessment,68.8
TRN-SIH26135-043370,machine learning,2024-01-24,legacy_skill_assessment,64.8
TRN-SIH26135-043370,networking,2024-01-31,legacy_skill_assessment,71.8
